,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 26 23 00,40,6,1540,3,14662,7,3053,9,7812,6,1708,7,16118,7,5048,9,7896,1,1,1,1,4
2020 01 27 00 00,40,6,1718,3,16494,7,5085,9,6327,6,2535,8,17541,9,6767,13,6844,1,1,1,0,3
2020 01 27 01 00,40,6,1318,8,14951,9,5611,13,5745,6,1969,8,15105,13,5822,9,6185,1,0,1,0,2
2020 01 27 02 00,40,6,858,8,15624,9,5335,7,5349,6,1287,8,15848,13,5591,9,5652,1,0,1,0,2
2020 01 27 03 00,40,6,1906,8,15550,7,6151,9,6268,6,2745,8,15922,13,6585,9,6921,1,1,1,0,3
2020 01 27 04 00,40,6,4654,8,16086,9,7902,13,7997,6,6830,8,17354,13,8631,9,9444,1,0,1,0,2
2020 01 27 05 00,40,6,5644,3,17090,7,6844,9,10494,6,7709,8,18590,7,10696,13,11204,1,1,1,1,4
2020 01 27 06 00,40,6,7388,3,8496,7,3791,0,4382,6,7442,3,12748,7,3883,0,8642,1,1,1,1,4
2020 01 27 07 00,4,3,3565,4,12361,0,2794,7,7364,3,5465,6,13830,0,4929,7,7612,1,1,1,1,4
2020 01 27 08 00,4,3,4293,6,12212,0,2899,7,6546,3,6543,6,12274,0,5356,7,6608,1,1,1,1,4
2020 01 27 09 00,4,3,5720,6,10506,0,3081,7,5389,3,8580,6,10682,7,5567,0,5941,1,1,1,0,3
2020 01 27 10 00,40,6,8102,3,8172,7,4213,0,4341,6,8294,3,12258,7,4419,0,8427,1,1,1,1,4
2020 01 27 11 00,40,6,5954,3,14064,7,4126,0,8880,6,7394,7,19298,7,5613,9,12356,1,1,1,1,4
2020 01 27 12 00,40,6,3766,3,17535,7,6844,9,7370,6,5499,8,19525,13,8265,9,8326,1,1,1,0,3
2020 01 27 13 00,51,6,400,8,15732,9,4564,13,4715,6,600,8,15856,9,4702,13,4777,1,1,1,1,4
2020 01 27 14 00,51,6,2294,8,13404,9,2762,13,2873,6,3441,8,13404,13,2873,9,3909,1,1,1,0,3
2020 01 27 15 00,52,8,7054,6,8644,10,7653,27,7661,8,7054,6,12966,10,7653,27,7661,1,1,1,1,4
2020 01 27 16 00,51,6,3160,8,12538,9,5118,13,5212,6,4740,8,12538,13,5212,9,6698,1,1,1,0,3
2020 01 27 17 00,40,6,1264,8,14448,7,5491,9,6505,6,1896,8,14452,13,6639,9,7135,1,1,1,0,3
2020 01 27 18 00,40,6,1942,8,13876,7,5672,9,7733,6,2883,8,13876,13,7852,9,8674,1,1,1,0,3
2020 01 27 19 00,40,6,334,8,15700,7,1429,9,8368,6,501,8,15796,7,2534,9,8487,1,1,1,1,4
2020 01 27 20 00,40,6,3236,3,16564,7,3515,9,9657,6,4570,7,19019,7,5561,9,10362,1,1,1,1,4
2020 01 27 21 00,40,6,8816,3,16142,7,7347,9,12383,6,11703,7,23409,7,10624,9,13869,1,1,1,1,4
2020 01 27 22 00,40,6,9340,3,16398,7,8259,9,12732,6,12377,7,23590,7,12121,13,14369,1,1,1,1,4
2020 01 27 23 00,40,6,11394,3,12614,7,7835,0,9788,6,14164,3,18921,7,10633,9,15258,1,1,1,1,4
2020 01 28 00 00,40,6,10409,3,11811,7,6853,0,8608,6,12581,3,17715,7,9025,0,14512,1,1,1,1,4
