,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 27 12 00,4,3,5549,4,8933,0,333,7,7462,3,5644,4,8933,0,523,7,7462,1,1,1,1,4
2020 01 27 13 00,4,3,516,4,7378,0,10,7,7217,3,519,4,7378,0,16,7,7217,1,1,1,1,4
2020 01 27 14 00,4,3,531,4,7387,0,0,7,7210,3,531,4,7387,0,0,7,7210,1,1,1,1,4
2020 01 27 15 00,4,3,247,4,7309,0,34,7,7220,3,262,4,7329,0,54,7,7220,1,1,1,1,4
2020 01 27 16 00,4,3,3376,4,11898,0,2151,7,6338,3,5065,6,12447,0,3851,7,6676,1,1,1,1,4
2020 01 27 17 00,40,6,5077,3,13585,7,4066,0,9019,6,6489,7,17884,7,5876,9,10716,1,1,1,1,4
2020 01 27 18 00,40,6,714,3,14078,7,1168,0,7939,6,846,7,14565,7,1934,9,8047,1,1,1,1,4
2020 01 27 19 00,40,6,824,3,13866,7,1064,0,7657,6,914,7,14480,7,1687,9,8205,1,1,1,1,4
2020 01 27 20 00,40,6,4549,3,11483,7,2001,0,5479,6,4565,7,15234,7,2015,9,10475,1,1,1,1,4
2020 01 27 21 00,4,3,13621,4,14399,0,2959,7,8050,3,15048,4,15979,0,5019,7,8058,1,1,1,1,4
2020 01 27 22 00,0,1,6088,2,13558,0,1821,7,8571,1,8690,2,14534,0,2887,7,8577,1,1,1,1,4
2020 01 27 23 00,4,4,12736,5,13275,0,1878,7,8619,4,12742,5,13281,0,2966,7,8623,0,1,0,1,2
2020 01 28 00 00,4,4,13289,5,13672,0,1347,7,8221,4,13297,5,13680,0,2124,7,8227,0,1,0,1,2
