,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 17 14 00,0,2,12110,1,12447,0,507,7,7187,2,13725,1,17322,0,808,7,7204,0,1,0,1,2
2019 11 17 15 00,0,2,11788,1,14353,0,440,7,6961,2,13669,4,19875,0,773,7,6961,0,1,0,1,2
2019 11 17 16 00,0,2,11644,1,12621,0,209,7,7162,2,13133,1,17509,0,320,7,7162,0,1,0,1,2
2019 11 17 17 00,0,2,12715,1,14768,0,421,7,7275,2,14701,4,19073,0,661,7,7275,0,1,0,1,2
2019 11 17 18 00,0,1,11524,2,13299,0,422,7,7343,2,14888,1,15809,0,646,7,7343,1,1,0,1,3
2019 11 17 19 00,0,1,5640,2,13540,0,489,7,7394,1,7800,2,14331,0,751,7,7394,1,1,1,1,4
2019 11 17 20 00,0,1,2212,2,12988,0,811,7,7648,1,3270,2,13243,0,1225,7,7648,1,1,1,1,4
2019 11 17 21 00,0,1,2610,2,12334,0,881,7,7702,1,3915,2,12561,0,1335,7,7702,1,1,1,1,4
2019 11 17 22 00,0,1,3098,2,11472,0,501,7,7406,1,4645,2,11604,0,761,7,7406,1,1,1,1,4
2019 11 17 23 00,0,1,2904,2,11345,0,68,7,7069,1,4337,2,11384,0,108,7,7069,1,1,1,1,4
2019 11 18 00 00,0,1,3414,2,10957,0,44,7,7052,1,5080,2,11010,0,68,7,7052,1,1,1,1,4
