,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 15 01 00,0,1,9741,2,12565,0,3176,7,9294,1,13959,2,14138,0,4799,7,9316,1,1,1,1,4
2019 11 15 02 00,0,1,6978,2,12647,0,3657,7,9691,1,10239,2,13876,0,5453,7,9716,1,1,1,1,4
2019 11 15 03 00,0,1,9796,2,11859,0,3347,7,9483,2,13332,1,14100,0,4946,7,9522,1,1,0,1,3
2019 11 15 04 00,0,1,10032,2,12098,0,3109,7,9326,2,13613,1,14369,0,4643,7,9341,1,1,0,1,3
2019 11 15 05 00,6,2,5219,4,13662,0,2540,7,8941,2,6673,4,13748,0,3799,7,8949,1,1,1,1,4
2019 11 15 06 00,6,2,4389,4,13797,0,2967,7,9361,2,5546,4,13797,0,4391,7,9361,1,1,1,1,4
2019 11 15 07 00,6,2,4869,4,13209,0,4211,7,10356,2,6293,4,13209,0,6201,7,10356,1,1,1,1,4
2019 11 15 08 00,6,2,8515,1,12360,0,6619,7,12381,2,10098,4,16219,0,9447,7,12381,1,1,1,1,4
2019 11 15 09 00,6,2,5467,4,12567,0,7859,7,13436,2,7201,4,12567,0,11085,7,13436,1,1,1,1,4
2019 11 15 10 00,6,2,6844,1,13930,0,5380,7,11350,2,8314,4,15000,0,7748,7,11350,1,1,1,1,4
2019 11 15 11 00,0,2,11953,1,12344,0,321,7,7258,2,13460,1,17105,0,513,7,7258,0,1,0,1,2
2019 11 15 12 00,0,2,12155,1,13270,0,0,7,7018,2,13782,1,18278,0,0,7,7018,0,1,0,1,2
2019 11 15 13 00,6,2,10125,1,16560,0,0,7,7018,2,11932,4,16933,0,0,7,7018,1,1,1,1,4
2019 11 15 14 00,0,2,11992,1,12278,0,0,7,7018,2,13454,1,16955,0,0,7,7018,0,1,0,1,2
2019 11 15 15 00,0,2,11506,1,15600,0,23,7,7000,2,13385,4,18166,0,45,7,7000,0,1,0,1,2
2019 11 15 16 00,6,2,9932,1,15652,0,300,7,6983,2,11685,4,18006,0,532,7,6983,1,1,1,1,4
2019 11 15 17 00,6,2,10560,1,16275,0,1070,7,7555,2,12582,4,17677,0,1695,7,7555,1,1,1,1,4
2019 11 15 18 00,4,2,13426,4,14802,0,1930,7,8398,4,14978,5,15491,0,2868,7,8398,0,1,0,1,2
2019 11 15 19 00,4,4,11600,3,11983,0,1913,7,8096,4,12110,3,12605,0,2902,7,8096,0,1,0,1,2
2019 11 15 20 00,4,3,4368,4,8759,0,999,7,7420,3,4775,4,9187,0,1599,7,7420,1,1,1,1,4
2019 11 15 21 00,4,3,4523,4,9295,0,503,7,6833,3,4895,4,9941,0,924,7,6833,1,1,1,1,4
2019 11 15 22 00,4,3,4438,4,10224,0,910,7,6601,3,5195,4,11540,0,1621,7,6726,1,1,1,1,4
2019 11 15 23 00,4,3,3967,4,11596,0,2576,7,6830,3,5557,6,13666,0,4307,7,7326,1,1,1,1,4
2019 11 16 00 00,4,3,4373,4,11134,0,2686,7,7184,3,5911,4,13458,0,4424,7,7512,1,1,1,1,4
2019 11 16 01 00,4,3,2751,4,7508,0,2825,7,8958,3,3570,4,7834,0,4274,7,8981,1,1,1,1,4
2019 11 16 02 00,4,3,1487,4,6616,0,3192,7,9477,3,2290,4,6684,0,4752,7,9502,1,1,1,1,4
2019 11 16 03 00,4,3,7315,4,8642,0,3863,7,9948,3,8282,4,8810,0,5689,7,9960,1,1,1,1,4
2019 11 16 04 00,4,3,8737,4,9514,0,4575,7,10615,4,9626,3,9789,0,6599,7,10638,1,1,0,1,3
2019 11 16 05 00,4,4,13957,5,14913,0,4472,7,10576,4,14039,5,14995,0,6390,7,10590,0,1,0,1,2
2019 11 16 06 00,0,1,12666,2,13057,0,3715,7,9941,2,15099,1,17826,0,5403,7,9946,1,1,0,1,3
2019 11 16 07 00,0,1,8688,2,14258,0,2399,7,8910,1,12090,2,15779,0,3557,7,8910,1,1,1,1,4
2019 11 16 08 00,0,1,4502,2,13461,0,1746,7,8385,1,6440,2,14208,0,2614,7,8385,1,1,1,1,4
2019 11 16 09 00,0,1,8522,2,12559,0,1072,7,7853,1,11932,2,13682,0,1616,7,7853,1,1,1,1,4
2019 11 16 10 00,0,1,12390,2,14997,0,205,7,7172,1,16712,2,16930,0,325,7,7172,1,1,1,1,4
2019 11 16 11 00,0,1,10276,2,14477,0,0,7,7018,1,13883,2,16008,0,0,7,7018,1,1,1,1,4
2019 11 16 12 00,0,1,4820,2,12961,0,0,7,7018,1,6695,2,13496,0,0,7,7018,1,1,1,1,4
2019 11 16 13 00,0,1,3874,2,13613,0,0,7,7018,1,5318,2,14106,0,0,7,7018,1,1,1,1,4
2019 11 16 14 00,0,1,8482,2,13401,0,0,7,7018,1,11602,2,14522,0,0,7,7018,1,1,1,1,4
2019 11 16 15 00,0,2,12385,1,14501,0,267,7,6759,2,14371,1,20157,0,530,7,6762,0,1,0,1,2
2019 11 16 16 00,0,1,11342,2,12707,0,274,7,6882,2,14258,1,15776,0,510,7,6882,1,1,0,1,3
2019 11 16 17 00,0,2,18064,4,19957,0,1133,7,6125,4,21959,2,22351,0,2198,7,6141,0,1,0,1,2
2019 11 16 18 00,40,3,16894,4,19204,0,2065,7,5026,3,18924,6,20996,0,4098,7,5050,0,0,0,0,0
2019 11 16 19 00,4,3,10402,6,15015,0,2220,7,4911,3,12570,6,15023,0,4392,7,4946,1,1,1,1,4
2019 11 16 20 00,4,3,10127,6,12730,0,2919,7,4494,6,12744,3,12867,7,4596,0,5679,1,1,0,0,2
2019 11 16 21 00,40,6,7025,3,7956,7,3941,0,4620,6,7198,3,11847,7,4338,0,8676,1,1,1,1,4
2019 11 16 22 00,40,6,11401,3,15147,7,4007,0,5938,6,12057,7,19830,7,4803,0,10827,1,1,1,1,4
2019 11 16 23 00,40,3,19472,4,21260,0,2976,7,5279,3,21889,6,22355,7,5475,0,5542,0,0,0,1,1
2019 11 17 00 00,0,2,18896,4,21327,0,2141,7,6263,2,23539,12,23987,0,3868,7,6359,0,1,0,1,2
