,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 06 01 00,4,3,9894,6,12932,0,3817,7,5429,3,12780,6,13197,7,6085,0,6742,1,1,1,0,3
2019 11 06 02 00,40,3,13126,6,15241,0,3837,7,5126,6,15589,3,16203,7,5573,0,6968,0,0,1,1,2
2019 11 06 03 00,0,2,18451,4,20213,0,2529,7,6040,3,22956,12,23277,0,4584,7,6261,0,1,0,1,2
2019 11 06 04 00,0,2,17972,4,20661,0,1689,7,6395,2,22210,4,22903,0,3032,7,6515,0,1,0,1,2
2019 11 06 05 00,0,1,17936,2,18705,0,2034,7,5759,2,22884,12,23017,0,3803,7,5872,1,1,0,1,3
2019 11 06 06 00,0,1,16824,2,17655,0,2375,7,6949,2,21314,12,23294,0,3987,7,7023,1,1,0,1,3
2019 11 06 07 00,0,1,14393,2,16005,0,3354,7,8771,2,18891,1,20016,0,5031,7,8895,1,1,0,1,3
2019 11 06 08 00,0,1,13465,2,15457,0,3462,7,9163,2,18068,1,18780,0,5091,7,9164,1,1,0,1,3
2019 11 06 09 00,0,1,13217,2,15559,0,3220,7,8913,2,18147,1,18429,0,4809,7,8913,1,1,0,1,3
2019 11 06 10 00,0,1,11820,2,15871,0,2312,7,7951,1,16487,2,18289,0,3646,7,7951,1,1,1,1,4
2019 11 06 11 00,0,1,16883,2,16890,0,1884,7,7247,2,20224,4,22637,0,3083,7,7247,1,1,0,1,3
2019 11 06 12 00,0,1,13848,2,15407,0,2658,7,8283,2,18055,1,19313,0,4036,7,8283,1,1,0,1,3
2019 11 06 13 00,0,1,9727,2,15163,0,2486,7,8119,1,13746,2,17181,0,3821,7,8126,1,1,1,1,4
