,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 16 16 00,4,3,2854,4,7336,0,2732,7,9182,3,3488,4,7354,0,3991,7,9182,1,1,1,1,4
2020 01 16 17 00,4,3,2795,4,7342,0,4001,7,9844,3,3882,4,7734,0,5979,7,9844,1,1,1,1,4
2020 01 16 18 00,4,3,5071,4,8992,0,4959,7,10029,3,6605,4,10054,0,7496,7,10029,1,1,1,1,4
2020 01 16 19 00,4,3,7468,4,12465,0,6892,7,9443,3,10326,6,15315,7,9463,0,10854,1,1,1,0,3
2020 01 16 20 00,4,3,7896,4,13056,0,7417,7,9522,3,11000,6,14966,7,9555,0,11659,1,1,1,0,3
2020 01 16 21 00,4,3,7303,4,12522,0,7616,7,9848,3,10402,6,14909,7,10042,0,11905,1,1,1,0,3
2020 01 16 22 00,4,3,7635,4,13366,0,8634,7,9815,3,11313,6,13596,7,9915,0,13656,1,1,1,0,3
2020 01 16 23 00,40,3,8846,6,10040,7,8637,0,9973,6,10068,3,13817,7,8684,9,15760,0,1,1,1,3
2020 01 17 00 00,40,3,8755,6,8965,7,7898,0,9474,6,8971,3,13726,7,7904,9,15214,0,1,1,1,3
2020 01 17 01 00,40,6,8128,3,9115,7,7104,0,9065,6,8148,3,14197,7,7164,9,14443,1,1,1,1,4
2020 01 17 02 00,40,3,7826,6,11316,7,10612,0,11222,6,11330,3,12583,7,10655,9,17464,0,1,1,1,3
2020 01 17 03 00,4,3,6815,6,12240,0,10545,7,10938,3,11055,6,12248,7,10950,0,16450,1,1,1,0,3
2020 01 17 04 00,4,3,5943,4,11506,0,10450,7,11745,3,9795,6,13472,7,11769,0,16063,1,1,1,0,3
2020 01 17 05 00,40,3,7972,6,11420,7,10767,0,11258,6,11606,3,12657,7,10953,0,17464,0,1,1,1,3
2020 01 17 06 00,40,3,10074,6,10969,7,12104,0,14488,6,11249,3,15980,7,12547,9,18218,0,1,1,1,3
2020 01 17 07 00,40,3,8058,4,13168,7,13835,0,14556,3,13260,6,13304,7,13947,30,19904,0,1,0,1,2
2020 01 17 08 00,40,3,9461,6,10058,7,10400,0,12433,6,10261,3,14999,7,11081,9,16176,0,1,1,1,3
2020 01 17 09 00,40,3,8586,6,10196,7,8564,0,9484,6,10704,3,13415,7,9403,9,14923,0,1,1,1,3
2020 01 17 10 00,40,6,7930,3,9031,7,6099,0,7484,6,8492,3,13753,7,7457,9,11846,1,1,1,1,4
2020 01 17 11 00,40,6,2542,3,12260,7,2203,0,7204,6,2746,7,14658,7,2998,9,8976,1,1,1,1,4
2020 01 17 12 00,40,6,2864,8,14512,7,5301,9,7327,6,4272,8,15439,13,7896,9,8273,1,1,1,0,3
2020 01 17 13 00,40,6,5295,3,15247,7,7588,9,8279,6,7194,8,17174,13,9073,9,9630,1,1,1,0,3
2020 01 17 14 00,40,6,8079,3,11522,7,5508,0,7659,6,9227,3,16822,7,7422,13,11648,1,1,1,1,4
2020 01 17 15 00,4,3,4759,6,10100,0,2693,7,5324,3,6957,6,10137,0,4933,7,5698,1,1,1,1,4
2020 01 17 16 00,4,3,4750,6,11684,0,1926,7,5436,3,6517,6,11700,0,3698,7,5551,1,1,1,1,4
2020 01 17 17 00,4,3,3989,6,11744,0,1932,7,5731,3,5677,6,11870,0,3646,7,5857,1,1,1,1,4
2020 01 17 18 00,4,3,6517,6,12739,0,3306,7,6163,3,8940,6,13413,0,5729,7,6875,1,1,1,1,4
2020 01 17 19 00,4,3,8870,4,13714,0,2963,7,6858,3,10740,4,16658,0,5015,7,7197,1,1,1,1,4
2020 01 17 20 00,4,3,13622,4,16172,0,1812,7,5936,3,15184,4,19038,0,3375,7,6072,1,1,1,1,4
2020 01 17 21 00,0,2,20564,4,21715,0,2424,7,5358,3,24038,12,24164,0,4577,7,5510,0,1,0,1,2
2020 01 17 22 00,0,1,16626,2,17278,0,1936,7,6389,2,20865,12,22592,0,3421,7,6622,1,1,0,1,3
2020 01 17 23 00,0,1,9583,2,14899,0,1439,7,7104,1,13516,2,16805,0,2400,7,7242,1,1,1,1,4
2020 01 18 00 00,0,1,7132,2,15424,0,1115,7,6917,1,10035,2,17011,0,1911,7,6949,1,1,1,1,4
