,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 16 01 00,4,4,5253,3,5974,0,13345,1,17766,4,5287,5,8151,30,17793,7,17798,0,1,0,0,1
2019 12 16 02 00,4,4,5651,3,6103,0,12107,7,16853,4,5651,5,8202,7,16853,0,17209,0,1,0,0,1
2019 12 16 03 00,4,3,3702,4,5488,0,9570,7,14748,4,5488,3,5775,0,13716,7,14748,1,1,0,1,3
2019 12 16 04 00,4,3,3958,4,5352,0,11786,7,16475,4,5536,3,6450,7,16475,0,16678,1,1,0,0,2
2019 12 16 05 00,4,3,4767,4,7059,0,9462,7,14067,3,6988,4,7829,0,13518,7,14069,1,1,1,1,4
2019 12 16 06 00,4,3,3283,4,5949,0,10248,7,15073,3,5472,4,6361,0,14420,7,15073,1,1,1,1,4
2019 12 16 07 00,4,3,2933,4,6693,0,9207,7,13634,3,5240,4,7657,0,13339,7,13634,1,1,1,1,4
2019 12 16 08 00,4,3,4137,4,9835,0,8026,7,11066,3,6880,4,12607,7,11082,0,12118,1,1,1,0,3
2019 12 16 09 00,4,3,4149,4,10504,0,6750,7,9738,3,6771,6,13172,7,9745,0,10467,1,1,1,0,3
2019 12 16 10 00,4,3,3958,4,10596,0,6164,7,9370,3,6376,6,12962,7,9390,0,9502,1,1,1,0,3
2019 12 16 11 00,4,3,2979,4,7989,0,7927,7,12107,3,5168,4,9569,0,11515,7,12107,1,1,1,1,4
2019 12 16 12 00,4,3,5380,6,11572,0,6227,7,8201,3,8427,6,11830,7,8459,0,9988,1,1,1,0,3
2019 12 16 13 00,40,6,3900,3,11399,7,2834,0,6998,6,4090,7,15204,7,3042,9,10762,1,1,1,1,4
2019 12 16 14 00,40,6,2478,3,12476,7,1917,0,7097,6,2748,7,14819,7,2501,9,9256,1,1,1,1,4
2019 12 16 15 00,40,6,8370,3,11784,7,6757,0,9500,6,10288,3,17726,7,9447,9,12023,1,1,1,1,4
2019 12 16 16 00,4,3,6119,6,11485,0,6192,7,8041,3,9232,6,11696,7,9026,0,9910,1,1,1,0,3
2019 12 16 17 00,4,3,9075,6,12709,0,7132,7,8366,3,12817,6,13637,7,10438,0,11185,1,1,1,0,3
2019 12 16 18 00,4,3,7648,4,13404,0,6766,7,9687,3,10522,6,15928,0,10293,7,10976,1,1,1,1,4
2019 12 16 19 00,4,3,6346,4,11962,0,5847,7,9251,3,8708,4,14968,0,8891,7,9997,1,1,1,1,4
2019 12 16 20 00,4,3,8078,6,12149,0,6481,7,8008,3,11533,6,12752,7,9594,0,10253,1,1,1,0,3
2019 12 16 21 00,4,3,7264,6,11278,0,7075,7,8609,3,10834,6,11933,7,10508,0,10977,1,1,1,0,3
2019 12 16 22 00,4,3,6443,6,11048,0,6505,7,8383,3,9736,6,11625,0,10091,7,10115,1,1,1,1,4
2019 12 16 23 00,4,3,5526,6,11723,0,5592,7,8163,3,8313,6,12110,0,8742,7,9405,1,1,1,1,4
2019 12 17 00 00,4,3,5996,6,11094,0,6390,7,8254,3,9209,6,11582,7,9700,0,10033,1,1,1,0,3
2019 12 17 01 00,4,3,6457,6,10640,0,6673,7,8213,3,9877,6,11130,7,9883,0,10476,1,1,1,0,3
2019 12 17 02 00,4,3,6034,6,11270,0,6759,7,8701,3,9279,6,11770,7,10438,0,10460,1,1,1,0,3
2019 12 17 03 00,4,3,5959,6,11262,0,6600,7,8601,3,9156,6,11759,0,10232,7,10341,1,1,1,1,4
2019 12 17 04 00,4,3,5759,6,11802,0,6905,7,9010,3,8951,6,12243,7,10433,0,10722,1,1,1,0,3
2019 12 17 05 00,4,3,5897,6,11394,0,6720,7,8585,3,9149,6,11777,7,9843,0,10579,1,1,1,0,3
2019 12 17 06 00,40,6,7571,3,10363,7,7401,0,9414,6,8369,3,15711,7,9831,13,11500,1,1,1,1,4
2019 12 17 07 00,40,6,8012,3,9798,7,7128,0,8809,6,8651,3,14940,7,8827,13,12494,1,1,1,1,4
2019 12 17 08 00,4,3,6612,6,10192,0,7076,7,7868,3,10268,6,10375,7,8743,0,11432,1,1,1,0,3
2019 12 17 09 00,4,3,5116,4,11916,0,7768,7,10053,3,8199,6,12787,7,10824,0,11901,1,1,1,0,3
2019 12 17 10 00,4,3,4301,4,10425,0,7738,7,10656,3,7050,4,13459,7,11078,0,11684,1,1,1,0,3
2019 12 17 11 00,4,3,4976,4,11980,0,7292,7,9787,3,7918,6,12832,7,10584,0,11142,1,1,1,0,3
2019 12 17 12 00,4,3,4932,6,12104,0,6827,7,9191,3,7833,6,12210,7,9890,0,10598,1,1,1,0,3
2019 12 17 13 00,4,3,4549,4,11217,0,7132,7,9808,3,7337,6,12831,7,10329,0,10947,1,1,1,0,3
2019 12 17 14 00,4,3,4541,4,11208,0,7077,7,9804,3,7319,6,12928,7,10291,0,10870,1,1,1,0,3
2019 12 17 15 00,4,3,4856,4,11736,0,6654,7,9207,3,7661,6,12627,7,9650,0,10378,1,1,1,0,3
2019 12 17 16 00,4,3,4587,4,11083,0,7321,7,9946,3,7431,6,13013,7,10287,0,11266,1,1,1,0,3
2019 12 17 17 00,4,3,5128,4,11789,0,7614,7,9766,3,8256,6,12725,7,10220,0,11870,1,1,1,0,3
2019 12 17 18 00,4,3,6360,6,11804,0,8740,7,9602,3,10204,6,11852,7,9841,0,13912,1,1,1,0,3
2019 12 17 19 00,4,3,6675,6,12158,0,9744,7,10291,3,10803,6,12176,7,10442,0,15453,1,1,1,0,3
2019 12 17 20 00,4,3,6577,6,12496,0,10154,7,10813,3,10693,6,12520,7,11067,0,15925,1,1,1,0,3
2019 12 17 21 00,40,3,8080,6,12090,7,11291,0,11776,6,12130,3,12844,7,11709,9,17245,0,1,1,1,3
2019 12 17 22 00,40,3,7571,4,12868,7,12640,0,12722,3,12377,6,13520,7,13091,9,18474,0,1,0,1,2
2019 12 17 23 00,40,3,7533,4,13073,7,12053,0,12134,3,12310,6,13334,7,12456,9,18155,0,1,0,1,2
2019 12 18 00 00,40,3,7498,4,12305,7,13537,0,13661,3,12423,6,13920,7,13841,30,19092,0,1,0,1,2
