,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 27 01 00,4,3,11169,4,11773,0,10074,7,13565,4,13861,3,14386,7,14607,0,14943,1,1,0,0,2
2019 11 27 02 00,0,2,18210,4,18791,0,5940,7,9599,4,21297,2,23140,0,9300,7,9913,0,1,0,1,2
2019 11 27 03 00,4,4,13545,5,14155,0,2051,7,8466,4,13683,5,14293,0,3210,7,8482,0,1,0,1,2
2019 11 27 04 00,4,3,10210,6,14527,0,10248,7,10721,3,15379,6,17869,7,14564,20,15504,1,1,1,0,3
2019 11 27 05 00,40,6,8268,3,16961,7,8309,9,9731,6,11981,12,20752,9,11604,13,11636,1,1,1,0,3
2019 11 27 06 00,40,6,13413,3,16430,7,7004,0,9581,6,15489,3,22442,7,9273,9,13300,1,1,1,1,4
2019 11 27 07 00,0,2,17896,4,19422,0,2460,7,6380,4,22274,3,22769,0,4458,7,6380,0,1,0,1,2
2019 11 27 08 00,6,2,9085,1,17551,0,1225,7,6340,2,11439,12,18381,0,2293,7,6406,1,1,1,1,4
2019 11 27 09 00,6,2,6158,4,13432,0,599,7,7149,2,8081,4,13804,0,1007,7,7149,1,1,1,1,4
2019 11 27 10 00,6,2,8631,4,15185,0,721,7,7010,2,10904,4,15829,0,1239,7,7010,1,1,1,1,4
2019 11 27 11 00,0,2,12585,1,14040,0,1259,7,7236,2,14709,1,19727,0,2069,7,7324,0,1,0,1,2
2019 11 27 12 00,0,1,10975,2,14675,0,469,7,6907,1,15032,2,16502,0,817,7,6993,1,1,1,1,4
2019 11 27 13 00,0,2,13975,1,16116,0,62,7,6956,2,16304,4,19129,0,124,7,6956,0,1,0,1,2
2019 11 27 14 00,4,3,7070,4,12550,0,1743,7,6101,3,8520,4,15214,0,3193,7,6337,1,1,1,1,4
2019 11 27 15 00,6,3,11784,4,13775,0,1433,7,6047,3,13053,4,16181,0,2702,7,6179,0,1,0,1,2
