,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 18 01 00,0,1,9802,2,15914,0,1914,7,7192,1,13779,2,18114,0,3140,7,7367,1,1,1,1,4
2020 01 18 02 00,0,1,7445,2,14700,0,1622,7,7990,1,10353,2,16098,0,2425,7,7997,1,1,1,1,4
2020 01 18 03 00,0,1,4520,2,14179,0,1800,7,8283,1,6409,2,15062,0,2647,7,8325,1,1,1,1,4
2020 01 18 04 00,0,1,3460,2,13989,0,1493,7,8105,1,4925,2,14649,0,2191,7,8123,1,1,1,1,4
2020 01 18 05 00,6,2,8611,4,15423,0,1720,7,8393,2,10417,4,15423,0,2502,7,8393,1,1,1,1,4
2020 01 18 06 00,6,2,5995,4,12327,0,1508,7,8207,2,7921,4,12327,0,2234,7,8207,1,1,1,1,4
2020 01 18 07 00,4,3,9015,4,9968,0,1119,7,7882,3,9309,4,9968,0,1707,7,7882,1,1,1,1,4
2020 01 18 08 00,4,3,4539,4,8319,0,585,7,7466,3,4698,4,8319,0,903,7,7466,1,1,1,1,4
2020 01 18 09 00,4,3,94,4,7012,0,99,7,7093,3,122,4,7012,0,155,7,7093,1,1,1,1,4
2020 01 18 10 00,4,3,396,4,7150,0,0,7,7018,3,396,4,7150,0,0,7,7018,1,1,1,1,4
2020 01 18 11 00,4,3,339,4,7131,0,0,7,7018,3,339,4,7131,0,0,7,7018,1,1,1,1,4
2020 01 18 12 00,4,3,1710,4,7668,0,0,7,7018,3,1710,4,7668,0,0,7,7018,1,1,1,1,4
2020 01 18 13 00,4,3,6519,4,9191,0,0,7,7018,3,6519,4,9191,0,0,7,7018,1,1,1,1,4
2020 01 18 14 00,4,3,7146,4,9400,0,0,7,7018,3,7146,4,9400,0,0,7,7018,1,1,1,1,4
2020 01 18 15 00,4,3,3408,4,8154,0,0,7,7018,3,3408,4,8154,0,0,7,7018,1,1,1,1,4
2020 01 18 16 00,4,3,201,4,7085,0,0,7,7018,3,201,4,7085,0,0,7,7018,1,1,1,1,4
2020 01 18 17 00,4,3,84,4,7049,0,0,7,7018,3,84,4,7049,0,0,7,7018,1,1,1,1,4
2020 01 18 18 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 18 19 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
