,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 20 00 00,40,3,8752,6,8794,7,7696,0,8932,6,8856,3,13413,7,8385,9,13778,0,1,1,1,3
2019 12 20 01 00,4,3,6250,6,11828,0,8747,7,9934,3,9886,6,12069,7,10746,0,13453,1,1,1,0,3
2019 12 20 02 00,4,3,5403,4,12099,0,8114,7,10013,3,8687,6,12615,7,10437,0,12563,1,1,1,0,3
2019 12 20 03 00,4,3,5975,6,12239,0,8822,7,10189,3,9573,6,12337,7,10622,0,13674,1,1,1,0,3
2019 12 20 04 00,4,3,6800,6,10586,0,7759,7,8404,3,10608,6,10872,7,9291,0,12383,1,1,1,0,3
2019 12 20 05 00,4,3,5920,6,10728,0,6370,7,7793,3,9207,6,10930,7,8498,0,10311,1,1,1,0,3
2019 12 20 06 00,4,3,9725,6,11891,7,10614,0,10857,6,13472,3,14858,7,13568,13,15119,1,0,0,0,1
2019 12 20 07 00,40,6,11593,3,14109,7,11569,9,13325,6,14274,3,21126,13,14405,9,15126,1,1,1,0,3
2019 12 20 08 00,4,3,9731,6,12192,7,10498,0,11318,6,13926,3,15037,7,12600,9,16154,1,0,0,0,1
2019 12 20 09 00,4,3,9494,6,12458,7,9201,0,9219,3,14395,6,14668,7,11890,0,14452,1,0,1,0,2
2019 12 20 10 00,40,6,9889,8,13814,9,12403,13,12418,6,14066,8,15833,13,13882,20,14595,1,0,1,0,2
2019 12 20 11 00,40,6,6932,8,9628,9,10484,13,10500,8,10353,6,10398,13,10849,27,12552,1,0,0,0,1
2019 12 20 12 00,40,6,9364,3,17215,7,7817,9,9437,6,12391,12,21516,9,10969,13,11034,1,1,1,0,3
2019 12 20 13 00,4,3,8528,6,14547,0,1856,7,5167,3,10382,6,14547,0,3711,7,5167,1,1,1,1,4
2019 12 20 14 00,4,4,17522,2,18174,0,806,7,6361,4,18970,3,19477,0,1568,7,6369,0,1,0,1,2
2019 12 20 15 00,0,1,13372,2,15302,0,815,7,6962,2,17662,1,18390,0,1423,7,6962,1,1,0,1,3
2019 12 20 16 00,4,2,16508,4,16551,0,189,7,7025,4,16709,5,16816,0,324,7,7025,0,1,0,1,2
2019 12 20 17 00,4,3,7945,4,10698,0,3,7,7020,3,7946,4,10698,0,5,7,7020,1,1,1,1,4
2019 12 20 18 00,4,3,921,4,8044,0,756,7,7200,3,1344,4,8622,0,1179,7,7468,1,1,1,1,4
2019 12 20 19 00,4,3,2577,4,10454,0,1944,7,6882,3,3768,4,12536,0,3135,7,7514,1,1,1,1,4
2019 12 20 20 00,4,3,5141,6,9579,0,2826,7,4941,3,7701,6,9793,7,5155,0,5386,1,1,1,0,3
2019 12 20 21 00,40,6,5872,3,8332,7,2894,0,4124,6,5872,3,12456,7,2894,0,8248,1,1,1,1,4
2019 12 20 22 00,40,3,14033,6,16542,0,3243,7,4896,6,16862,3,16878,7,5216,0,6088,0,0,1,1,2
2019 12 20 23 00,4,3,4150,4,9413,0,416,7,6812,3,4482,4,10005,0,784,7,6812,1,1,1,1,4
2019 12 21 00 00,4,3,12521,4,16836,0,2029,7,5224,3,14461,6,17808,0,3989,7,5258,1,1,1,1,4
