,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 14 01 00,4,3,8626,4,10431,0,81,7,7080,3,8648,4,10431,0,125,7,7080,1,1,1,1,4
2019 11 14 02 00,0,2,9795,1,10464,0,121,7,7109,2,10699,1,14827,0,191,7,7109,0,1,0,1,2
2019 11 14 03 00,4,3,8018,4,10380,0,18,7,7032,3,8023,4,10380,0,28,7,7032,1,1,1,1,4
2019 11 14 04 00,4,3,33,4,7048,0,37,7,7027,3,53,4,7070,0,62,7,7029,1,1,1,1,4
2019 11 14 05 00,4,3,188,4,6875,0,681,7,7538,3,367,4,6891,0,1034,7,7546,1,1,1,1,4
2019 11 14 06 00,4,3,6367,6,13679,0,5670,7,8358,3,9561,6,15575,0,8837,7,10325,1,1,1,1,4
2019 11 14 07 00,40,6,9247,3,15854,7,10651,9,11655,6,12517,8,17261,13,12701,20,13750,1,1,1,0,3
2019 11 14 08 00,52,6,9164,8,13164,9,11006,13,11017,6,13109,8,14482,13,12280,27,12918,0,0,0,0,0
2019 11 14 09 00,40,6,6394,3,11982,7,6158,9,9585,6,7931,7,15743,7,9091,13,10460,1,1,1,1,4
2019 11 14 10 00,4,3,7738,6,8280,7,5068,0,5387,6,8978,3,11640,7,5956,0,9542,1,0,0,0,1
2019 11 14 11 00,4,3,6136,6,9379,0,4074,7,5233,3,9312,6,9617,7,5468,0,7384,1,1,1,0,3
2019 11 14 12 00,40,6,8182,3,8651,7,5270,0,6201,6,8838,3,13114,7,6036,0,10935,1,1,1,1,4
2019 11 14 13 00,40,6,5593,3,9209,7,3196,0,5308,6,5643,3,13912,7,3246,0,10183,1,1,1,1,4
2019 11 14 14 00,4,3,5477,4,11262,0,1401,7,6494,3,6519,4,13076,0,2566,7,6500,1,1,1,1,4
2019 11 14 15 00,4,3,1596,4,8676,0,1636,7,7258,3,2491,4,9864,0,2726,7,7311,1,1,1,1,4
2019 11 14 16 00,4,3,594,4,6884,0,1734,7,8210,3,1096,4,7068,0,2646,7,8210,1,1,1,1,4
2019 11 14 17 00,4,3,544,4,6546,0,1990,7,8580,3,1034,4,6546,0,2970,7,8580,1,1,1,1,4
2019 11 14 18 00,4,3,609,4,6519,0,2482,7,8958,3,1196,4,6563,0,3634,7,8958,1,1,1,1,4
2019 11 14 19 00,4,3,698,4,6375,0,3068,7,9465,3,1385,4,6397,0,4431,7,9465,1,1,1,1,4
2019 11 14 20 00,4,3,1718,4,6883,0,2597,7,9071,3,2338,4,6883,0,3837,7,9071,1,1,1,1,4
2019 11 14 21 00,4,3,10355,4,11144,0,2183,7,8739,3,10882,4,11144,0,3237,7,8739,1,1,1,1,4
2019 11 14 22 00,4,3,6627,4,9168,0,2486,7,8994,3,7206,4,9168,0,3644,7,8994,1,1,1,1,4
2019 11 14 23 00,4,4,15520,2,15888,0,2746,7,9203,4,15520,5,16157,0,4020,7,9203,0,1,0,1,2
2019 11 15 00 00,0,1,10418,2,14031,0,2914,7,9344,1,14520,2,15804,0,4246,7,9344,1,1,1,1,4
2019 11 15 01 00,0,1,3916,2,13789,0,3040,7,9450,1,5743,2,14608,0,4416,7,9450,1,1,1,1,4
2019 11 15 02 00,0,1,3502,2,13900,0,3198,7,9580,1,5183,2,14689,0,4636,7,9580,1,1,1,1,4
2019 11 15 03 00,0,1,7196,2,10460,0,3594,7,9893,1,10742,2,11326,0,5222,7,9893,1,1,1,1,4
2019 11 15 04 00,6,2,5712,1,12798,0,3428,7,9769,2,6679,4,15880,0,4958,7,9769,1,1,1,1,4
2019 11 15 05 00,6,2,6180,4,11832,0,3094,7,9491,2,8276,4,11832,0,4502,7,9491,1,1,1,1,4
2019 11 15 06 00,4,3,4928,4,7947,0,2501,7,9006,3,5512,4,7947,0,3669,7,9006,1,1,1,1,4
2019 11 15 07 00,4,3,1736,4,6992,0,1937,7,8553,3,2194,4,6992,0,2853,7,8553,1,1,1,1,4
2019 11 15 08 00,4,3,2634,4,7353,0,2013,7,8617,3,3105,4,7353,0,2955,7,8617,1,1,1,1,4
2019 11 15 09 00,4,4,10342,3,10472,0,1515,7,8231,4,10342,5,10683,0,2197,7,8231,0,1,0,1,2
2019 11 15 10 00,4,3,10066,4,10088,0,872,7,7703,4,10088,3,10280,0,1300,7,7703,1,1,0,1,3
2019 11 15 11 00,4,3,930,4,7228,0,273,7,7227,3,1005,4,7228,0,423,7,7227,1,1,1,1,4
2019 11 15 12 00,4,3,159,4,7071,0,0,7,7018,3,159,4,7071,0,0,7,7018,1,1,1,1,4
2019 11 15 13 00,4,3,2,4,7016,0,6,7,7023,3,4,4,7016,0,10,7,7023,1,1,1,1,4
2019 11 15 14 00,4,3,2,4,7016,0,6,7,7023,3,4,4,7016,0,10,7,7023,1,1,1,1,4
2019 11 15 15 00,4,3,7,4,7021,0,14,7,7025,3,12,4,7025,0,22,7,7025,1,1,1,1,4
2019 11 15 16 00,4,3,78,4,6940,0,294,7,7245,3,156,4,6940,0,450,7,7245,1,1,1,1,4
2019 11 15 17 00,4,3,787,4,6775,0,1556,7,8242,3,1166,4,6775,0,2314,7,8242,1,1,1,1,4
2019 11 15 18 00,4,3,696,4,6706,0,1926,7,8501,3,1170,4,6754,0,2850,7,8501,1,1,1,1,4
2019 11 15 19 00,4,3,1532,4,7380,0,2433,7,8512,3,2298,4,7856,0,3727,7,8512,1,1,1,1,4
2019 11 15 20 00,4,3,2436,4,7173,0,2317,7,8850,3,2988,4,7173,0,3421,7,8850,1,1,1,1,4
2019 11 15 21 00,4,3,6286,4,8644,0,2235,7,8786,3,6818,4,8644,0,3299,7,8786,1,1,1,1,4
2019 11 15 22 00,6,2,10510,1,16078,0,2653,7,9132,2,12565,4,16326,0,3875,7,9132,1,1,1,1,4
2019 11 15 23 00,0,1,8682,2,13686,0,3375,7,9727,1,12263,2,15199,0,4881,7,9727,1,1,1,1,4
2019 11 16 00 00,0,1,9026,2,9791,0,3677,7,9953,2,10834,1,13336,0,5357,7,9953,1,1,0,1,3
