,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 03 21 00,0,1,8929,2,14868,0,3674,7,9578,1,12636,2,16712,0,5397,7,9578,1,1,1,1,4
2020 01 03 22 00,0,1,9299,2,14475,0,4146,7,10303,1,13088,2,16257,0,5875,7,10303,1,1,1,1,4
2020 01 03 23 00,0,1,9875,2,14295,0,4100,7,10379,1,13835,2,16095,0,5739,7,10379,1,1,1,1,4
2020 01 04 00 00,0,1,9866,2,14396,0,3790,7,10132,1,13769,2,16180,0,5298,7,10132,1,1,1,1,4
2020 01 04 01 00,0,1,5686,2,13794,0,3503,7,9913,1,8137,2,14861,0,4853,7,9913,1,1,1,1,4
2020 01 04 02 00,0,1,5094,2,13791,0,3141,7,9608,1,7298,2,14746,0,4365,7,9608,1,1,1,1,4
2020 01 04 03 00,0,1,6292,2,14039,0,2489,7,9032,1,8845,2,15168,0,3561,7,9032,1,1,1,1,4
2020 01 04 04 00,0,1,7765,2,14126,0,3729,7,9850,1,11058,2,15633,0,5330,7,9850,1,1,1,1,4
2020 01 04 05 00,0,1,11057,2,15228,0,3760,7,9335,1,15614,2,17510,0,5555,7,9335,1,1,1,1,4
2020 01 04 06 00,0,1,13349,2,16212,0,3103,7,8332,1,18715,2,19032,0,4812,7,8340,1,1,1,1,4
2020 01 04 07 00,0,1,11702,2,14538,0,4462,7,10428,1,16430,2,16729,0,6314,7,10428,1,1,1,1,4
2020 01 04 08 00,0,2,9984,1,13426,0,4390,7,10615,2,11700,4,17184,0,6142,7,10615,0,1,0,1,2
2020 01 04 09 00,6,2,7854,1,14798,0,2942,7,9408,2,9351,4,15902,0,4184,7,9408,1,1,1,1,4
2020 01 04 10 00,6,2,9389,1,12648,0,2031,7,8652,2,10724,1,18085,0,2927,7,8652,1,1,1,1,4
2020 01 04 11 00,6,2,7183,4,15339,0,2071,7,8691,2,8653,4,15339,0,2969,7,8691,1,1,1,1,4
2020 01 04 12 00,6,2,7560,4,15514,0,2040,7,8667,2,9088,4,15526,0,2894,7,8667,1,1,1,1,4
2020 01 04 13 00,6,2,4193,4,12995,0,1643,7,8330,2,5509,4,13007,0,2367,7,8330,1,1,1,1,4
2020 01 04 14 00,6,2,4555,4,13363,0,1323,7,8077,2,5862,4,13363,0,1919,7,8077,1,1,1,1,4
2020 01 04 15 00,6,2,3534,4,12604,0,1672,7,8364,2,4778,4,12608,0,2402,7,8364,1,1,1,1,4
2020 01 04 16 00,6,2,4022,4,14094,0,1780,7,8459,2,5013,4,14094,0,2542,7,8459,1,1,1,1,4
2020 01 04 17 00,6,2,4187,4,14031,0,2054,7,8691,2,5235,4,14031,0,2908,7,8691,1,1,1,1,4
2020 01 04 18 00,6,2,4821,4,13997,0,2333,7,8929,2,6036,4,13997,0,3277,7,8929,1,1,1,1,4
2020 01 04 19 00,6,2,5829,1,12966,0,2655,7,9192,2,6739,4,16225,0,3729,7,9192,1,1,1,1,4
2020 01 04 20 00,6,2,3911,4,14351,0,2546,7,9102,2,4810,4,14351,0,3578,7,9102,1,1,1,1,4
2020 01 04 21 00,0,2,8319,1,9616,0,2454,7,9021,2,9092,1,14155,0,3462,7,9021,0,1,0,1,2
2020 01 04 22 00,0,1,3518,2,12748,0,1966,7,8610,1,5199,2,13247,0,2808,7,8610,1,1,1,1,4
2020 01 04 23 00,0,1,3230,2,12600,0,1552,7,8279,1,4775,2,12996,0,2204,7,8279,1,1,1,1,4
2020 01 05 00 00,0,1,1898,2,13715,0,1257,7,8040,1,2772,2,14053,0,1783,7,8040,1,1,1,1,4
