,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 13 01 00,40,6,4050,8,15260,7,5469,9,9545,6,5472,8,16078,7,8187,13,10056,1,1,1,1,4
2019 12 13 02 00,40,6,3738,3,13861,7,4770,9,10671,6,4150,7,17144,7,5839,13,10920,1,1,1,1,4
2019 12 13 03 00,40,6,5640,8,13635,7,8520,9,9671,6,8245,8,14892,13,10350,9,11671,1,1,1,0,3
2019 12 13 04 00,51,6,4571,8,10022,9,7209,13,7263,6,6811,8,10136,13,7428,9,9457,1,1,1,0,3
2019 12 13 05 00,40,6,10306,8,18850,7,11155,9,11326,6,15270,14,20327,20,12982,13,13550,1,1,1,0,3
2019 12 13 06 00,40,6,7607,8,16640,7,9150,9,11426,6,10455,8,18704,13,12708,9,13456,1,1,1,0,3
2019 12 13 07 00,40,6,12573,3,17994,7,11098,9,12347,6,15680,14,21256,13,13544,20,14301,1,1,1,0,3
2019 12 13 08 00,40,6,16663,3,22430,7,6629,0,8856,6,17777,14,25590,7,9297,13,11242,1,1,1,1,4
2019 12 13 09 00,40,6,14523,3,19235,7,7589,0,10254,6,16534,12,23615,7,10936,13,12002,1,1,1,1,4
2019 12 13 10 00,40,6,20093,12,24262,7,5981,0,7467,6,21193,12,24262,7,8021,13,11719,1,1,1,1,4
2019 12 13 11 00,40,6,18894,3,24345,7,5763,0,7355,6,19617,12,26070,7,7742,13,11192,1,1,1,1,4
2019 12 13 12 00,40,6,15630,3,20196,7,6065,0,8375,6,17132,12,23560,7,8291,13,11841,1,1,1,1,4
2019 12 13 13 00,40,6,13542,3,20415,7,5853,0,9334,6,15145,12,24056,7,8435,13,11143,1,1,1,1,4
2019 12 13 14 00,40,6,17688,3,23449,7,5914,0,8252,6,19012,12,24379,7,8139,13,11614,1,1,1,1,4
2019 12 13 15 00,40,6,21881,12,24711,7,6098,0,7224,6,22784,12,24711,7,8165,13,11469,1,1,1,1,4
2019 12 13 16 00,0,2,24192,1,24324,0,5201,7,5627,12,24391,6,26173,7,6951,0,8833,0,1,0,0,1
2019 12 13 17 00,0,2,23466,1,23790,0,5354,7,6591,12,24348,13,27240,7,8226,0,8771,0,1,0,0,1
2019 12 13 18 00,0,1,22414,2,23735,0,4498,7,5458,12,24445,13,27474,7,6440,0,7840,1,1,0,0,2
2019 12 13 19 00,0,2,22650,1,22848,0,4010,7,4874,12,23491,13,26572,7,5468,0,7292,0,1,0,0,1
