,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 01 01 00,0,1,10938,2,13750,0,12226,7,17002,1,16319,2,16347,7,17002,0,17244,1,1,1,0,3
2020 01 01 02 00,0,1,10106,2,13767,0,11350,7,16303,1,15072,2,16161,0,15964,7,16303,1,1,1,1,4
2020 01 01 03 00,0,1,9020,2,13778,0,10321,7,15485,1,13460,2,15916,0,14457,7,15485,1,1,1,1,4
2020 01 01 04 00,0,1,8718,2,13822,0,10291,7,15515,1,13001,2,15891,0,14277,7,15515,1,1,1,1,4
2020 01 01 05 00,0,1,9658,2,13834,0,11572,7,16596,1,14399,2,16132,0,15992,7,16596,1,1,1,1,4
2020 01 01 06 00,0,1,10254,2,13795,0,12502,7,17367,1,15314,2,16248,0,17274,7,17367,1,1,1,1,4
2020 01 01 07 00,0,1,11022,2,13786,0,13224,7,17969,2,16404,1,16433,7,17969,0,18260,1,1,0,0,2
2020 01 01 08 00,0,1,11620,2,13769,0,13952,7,18576,2,16527,4,16773,7,18576,0,19254,1,1,0,0,2
2020 01 01 09 00,0,1,11116,2,13828,0,13745,7,18413,2,16501,1,16602,7,18413,0,18947,1,1,0,0,2
2020 01 01 10 00,0,1,9982,2,13953,0,12706,7,17520,1,14956,2,16415,7,17520,0,17596,1,1,1,0,3
2020 01 01 11 00,0,1,8012,2,13938,0,9838,7,15108,1,12000,2,15903,0,13732,7,15108,1,1,1,1,4
2020 01 01 12 00,0,1,6190,2,13906,0,7061,7,12742,1,9277,2,15415,0,10063,7,12742,1,1,1,1,4
2020 01 01 13 00,6,2,6806,1,11794,0,3961,7,10117,2,7881,4,16542,0,5935,7,10117,1,1,1,1,4
2020 01 01 14 00,6,2,1055,4,13907,0,659,7,7513,2,1351,4,13907,0,1045,7,7513,1,1,1,1,4
2020 01 01 15 00,6,2,220,4,13856,0,280,7,7229,2,320,4,13856,0,440,7,7229,1,1,1,1,4
2020 01 01 16 00,6,2,431,4,13779,0,295,7,7241,2,603,4,13779,0,465,7,7241,1,1,1,1,4
2020 01 01 17 00,6,2,1481,4,13117,0,1247,7,7988,2,2081,4,13117,0,1885,7,7988,1,1,1,1,4
2020 01 01 18 00,6,2,3393,4,12217,0,2174,7,8740,2,4696,4,12217,0,3206,7,8740,1,1,1,1,4
2020 01 01 19 00,6,2,5497,4,11201,0,3250,7,9590,2,7580,4,11201,0,4798,7,9590,1,1,1,1,4
2020 01 01 20 00,6,2,7570,4,10090,0,4704,7,10778,4,10090,2,10449,0,6846,7,10778,1,1,0,1,3
2020 01 01 21 00,6,2,9796,4,10236,0,6137,7,11960,4,10236,5,11587,0,8839,7,11960,1,1,0,1,3
2020 01 01 22 00,6,2,9940,4,12724,0,7664,7,13226,4,12724,2,12753,0,10942,7,13226,1,1,0,1,3
2020 01 01 23 00,0,2,13784,1,14262,0,9210,7,14470,4,16420,2,16634,0,13170,7,14470,0,1,0,1,2
2020 01 02 00 00,0,4,13878,2,14822,0,10333,7,15284,4,13878,5,16225,0,15027,7,15284,0,1,0,1,2
