,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 18 01 00,4,3,1646,4,8114,0,2908,7,8415,3,2721,4,9168,0,4502,7,8473,1,1,1,1,4
2019 11 18 02 00,4,3,3279,4,8221,0,2032,7,8332,3,3884,4,8553,0,3076,7,8332,1,1,1,1,4
2019 11 18 03 00,4,3,904,4,7907,0,1040,7,7212,3,1423,4,8605,0,1729,7,7212,1,1,1,1,4
2019 11 18 04 00,4,3,1822,4,8446,0,678,7,6917,3,2259,4,9152,0,1199,7,6917,1,1,1,1,4
2019 11 18 05 00,4,3,109,4,7104,0,148,7,7061,3,179,4,7182,0,249,7,7061,1,1,1,1,4
2019 11 18 06 00,4,3,26,4,7027,0,48,7,7042,3,45,4,7041,0,79,7,7042,1,1,1,1,4
2019 11 18 07 00,4,3,108,4,7054,0,0,7,7018,3,108,4,7054,0,0,7,7018,1,1,1,1,4
2019 11 18 08 00,0,2,14052,1,16660,0,15,7,7030,2,16436,4,18552,0,23,7,7030,0,1,0,1,2
2019 11 18 09 00,0,1,4418,2,12046,0,124,7,7118,1,6295,2,12404,0,176,7,7118,1,1,1,1,4
2019 11 18 10 00,0,1,2620,2,11944,0,262,7,7231,1,3886,2,12043,0,372,7,7231,1,1,1,1,4
2019 11 18 11 00,0,1,6148,2,8603,0,272,7,7239,2,8730,1,9153,0,388,7,7239,1,1,0,1,3
2019 11 18 12 00,0,2,10788,1,12860,0,31,7,7041,2,12165,1,17922,0,49,7,7041,0,1,0,1,2
2019 11 18 13 00,6,2,6767,1,8780,0,16,7,7030,2,6985,1,12957,0,26,7,7030,1,1,1,1,4
2019 11 18 14 00,0,2,8095,1,9462,0,23,7,7035,2,8601,1,13694,0,37,7,7035,0,1,0,1,2
2019 11 18 15 00,6,2,7627,1,12322,0,40,7,7049,2,8476,1,17644,0,60,7,7049,1,1,1,1,4
2019 11 18 16 00,6,2,9874,4,14750,0,561,7,7453,2,12164,4,14750,0,853,7,7453,1,1,1,1,4
2019 11 18 17 00,4,4,11002,2,11238,0,1490,7,8224,4,11002,5,11322,0,2130,7,8224,0,1,0,1,2
2019 11 18 18 00,4,3,8049,4,9320,0,2011,7,8655,3,8469,4,9320,0,2851,7,8655,1,1,1,1,4
2019 11 18 19 00,4,3,6995,4,9030,0,2813,7,9278,3,7579,4,9084,0,3954,7,9278,1,1,1,1,4
2019 11 18 20 00,4,2,13076,4,14324,0,2870,7,9200,4,14502,5,15127,0,4107,7,9219,0,1,0,1,2
2019 11 18 21 00,0,2,13603,4,16685,0,2792,7,9163,2,16440,4,16835,0,3990,7,9187,0,1,0,1,2
2019 11 18 22 00,4,2,12235,4,16409,0,1812,7,8176,2,14917,4,16745,0,2716,7,8212,0,1,0,1,2
2019 11 18 23 00,4,4,14471,5,15059,0,2539,7,8897,4,14667,5,15255,0,3700,7,8933,0,1,0,1,2
2019 11 19 00 00,4,4,15145,5,15742,0,2703,7,8998,4,15389,5,15986,0,3922,7,9046,0,1,0,1,2
2019 11 19 01 00,0,2,15940,4,16464,0,2268,7,8618,4,16742,5,17258,0,3309,7,8667,0,1,0,1,2
2019 11 19 02 00,0,2,12567,1,15498,0,2098,7,8608,2,14793,4,18149,0,3039,7,8633,0,1,0,1,2
2019 11 19 03 00,6,2,9380,1,12845,0,1990,7,8587,2,10742,4,18196,0,2859,7,8622,1,1,1,1,4
2019 11 19 04 00,0,1,10957,2,11595,0,2055,7,8627,2,13009,1,15489,0,2943,7,8688,1,1,0,1,3
