,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 19 21 00,0,1,3652,2,13976,0,189,7,7169,1,4990,2,14508,0,277,7,7169,1,1,1,1,4
2019 11 19 22 00,0,1,830,2,13797,0,22,7,7035,1,1164,2,13884,0,34,7,7035,1,1,1,1,4
2019 11 19 23 00,0,1,24,2,14036,0,20,7,7033,1,36,2,14042,0,32,7,7033,1,1,1,1,4
2019 11 20 00 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 11 20 01 00,0,1,1044,2,14007,0,0,7,7018,1,1421,2,14152,0,0,7,7018,1,1,1,1,4
2019 11 20 02 00,0,1,1218,2,13805,0,0,7,7018,1,1686,2,13946,0,0,7,7018,1,1,1,1,4
2019 11 20 03 00,0,1,44,2,14012,0,20,7,7033,1,66,2,14017,0,30,7,7033,1,1,1,1,4
2019 11 20 04 00,0,1,1094,2,12970,0,26,7,7038,1,1641,2,12977,0,40,7,7038,1,1,1,1,4
2019 11 20 05 00,0,1,2244,2,11964,0,3,7,7020,1,3342,2,11989,0,5,7,7020,1,1,1,1,4
2019 11 20 06 00,0,1,9734,2,12786,0,0,7,7018,1,13389,2,13998,0,0,7,7018,1,1,1,1,4
2019 11 20 07 00,0,1,11876,2,12779,0,0,7,7018,2,14296,1,16297,0,0,7,7018,1,1,0,1,3
2019 11 20 08 00,0,1,6968,2,12525,0,48,7,6970,1,9717,2,13332,0,96,7,6970,1,1,1,1,4
2019 11 20 09 00,0,1,10998,2,14083,0,40,7,7048,1,14926,2,15666,0,64,7,7048,1,1,1,1,4
2019 11 20 10 00,4,2,12854,4,16790,0,459,7,7379,2,15379,4,16790,0,681,7,7379,0,1,0,1,2
2019 11 20 11 00,6,2,8847,4,10895,0,603,7,7494,4,10895,5,11039,0,891,7,7494,1,1,0,1,3
2019 11 20 12 00,4,3,9836,4,10008,0,929,7,7756,4,10008,3,10054,0,1365,7,7756,1,1,0,1,3
2019 11 20 13 00,4,3,9514,4,9876,0,1012,7,7823,3,9749,4,9876,0,1482,7,7823,1,1,1,1,4
2019 11 20 14 00,4,3,9219,4,10602,0,713,7,7581,3,9390,4,10602,0,1055,7,7581,1,1,1,1,4
2019 11 20 15 00,4,3,4808,4,8810,0,1299,7,8058,3,5101,4,8810,0,1885,7,8058,1,1,1,1,4
2019 11 20 16 00,4,3,6330,4,9131,0,2519,7,9014,3,6927,4,9131,0,3713,7,9014,1,1,1,1,4
2019 11 20 17 00,4,3,8074,4,9779,0,3005,7,9414,3,8765,4,9779,0,4387,7,9414,1,1,1,1,4
2019 11 20 18 00,4,3,4709,4,9282,0,2592,7,8222,3,5707,4,10310,0,4000,7,8370,1,1,1,1,4
2019 11 20 19 00,4,3,7402,4,11798,0,3597,7,7913,3,9151,4,14162,0,5735,7,8349,1,1,1,1,4
2019 11 20 20 00,4,3,6471,4,11138,0,2513,7,7362,3,7828,4,13082,0,4130,7,7612,1,1,1,1,4
2019 11 20 21 00,4,3,5236,4,8380,0,2438,7,8758,3,5902,4,8628,0,3616,7,8818,1,1,1,1,4
2019 11 20 22 00,4,3,5995,4,10661,0,3553,7,8376,3,7575,4,12489,0,5559,7,8856,1,1,1,1,4
2019 11 20 23 00,4,3,3070,4,9321,0,3297,7,8335,3,4489,4,10901,0,5180,7,8718,1,1,1,1,4
2019 11 21 00 00,4,3,4521,4,11700,0,5024,7,8624,3,6995,4,14762,0,7925,7,9656,1,1,1,1,4
