,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 27 21 00,6,2,6874,4,12532,0,5460,7,11451,2,9021,4,12616,0,7596,7,11451,1,1,1,1,4
2019 12 27 22 00,6,2,5051,4,12738,0,5030,7,11134,2,6662,4,12776,0,6995,7,11134,1,1,1,1,4
2019 12 27 23 00,0,1,9646,2,11075,0,4326,7,10560,2,12398,1,14007,0,6020,7,10560,1,1,0,1,3
2019 12 28 00 00,6,2,7918,1,13671,0,3667,7,10023,2,9313,4,16381,0,5140,7,10023,1,1,1,1,4
2019 12 28 01 00,6,2,3112,4,12076,0,3260,7,9662,2,4380,4,12076,0,4644,7,9662,1,1,1,1,4
2019 12 28 02 00,6,2,3695,4,13483,0,2657,7,9174,2,4757,4,13483,0,3783,7,9174,1,1,1,1,4
2019 12 28 03 00,6,2,6604,1,12380,0,2346,7,8901,2,7535,4,16916,0,3392,7,8901,1,1,1,1,4
2019 12 28 04 00,0,1,5744,2,11070,0,2162,7,8749,1,8498,2,11676,0,3138,7,8749,1,1,1,1,4
2019 12 28 05 00,0,1,7888,2,8297,0,2076,7,8679,2,8805,1,11793,0,3014,7,8679,1,1,0,1,3
2019 12 28 06 00,0,1,5410,2,11087,0,1832,7,8473,1,8008,2,11622,0,2688,7,8473,1,1,1,1,4
2019 12 28 07 00,0,1,4296,2,10918,0,1158,7,7922,1,6442,2,11211,0,1740,7,7922,1,1,1,1,4
2019 12 28 08 00,0,1,6602,2,8383,0,615,7,7493,2,8588,1,9860,0,939,7,7493,1,1,0,1,3
2019 12 28 09 00,0,1,5422,2,9350,0,540,7,7441,1,8105,2,9513,0,810,7,7441,1,1,1,1,4
2019 12 28 10 00,6,2,2626,1,12110,0,314,7,7260,2,2762,12,15543,0,483,7,7260,1,1,1,1,4
2019 12 28 11 00,6,2,1815,1,12582,0,27,7,7039,2,1870,12,14983,0,43,7,7039,1,1,1,1,4
2019 12 28 12 00,6,2,1812,1,12232,0,6,7,7023,2,1814,12,14946,0,10,7,7023,1,1,1,1,4
2019 12 28 13 00,6,2,792,1,13244,0,0,7,7018,2,792,13,14432,0,0,7,7018,1,1,1,1,4
2019 12 28 14 00,6,2,264,1,13772,0,0,7,7018,2,264,13,14168,0,0,7,7018,1,1,1,1,4
2019 12 28 15 00,6,2,3570,1,10466,0,0,7,7018,2,3570,1,15699,0,0,7,7018,1,1,1,1,4
2019 12 28 16 00,0,1,4976,2,9060,0,0,7,7018,1,7464,2,9060,0,0,7,7018,1,1,1,1,4
2019 12 28 17 00,6,2,5970,1,8066,0,0,7,7018,2,5970,1,12099,0,0,7,7018,1,1,1,1,4
2019 12 28 18 00,0,1,6446,2,7590,0,0,7,7018,2,7590,1,9669,0,0,7,7018,1,1,0,1,3
2019 12 28 19 00,6,2,3874,1,10162,0,0,7,7018,2,3874,1,15243,0,0,7,7018,1,1,1,1,4
2019 12 28 20 00,0,1,1450,2,12586,0,0,7,7018,1,2175,2,12586,0,0,7,7018,1,1,1,1,4
2019 12 28 21 00,0,1,1998,2,12170,0,111,7,7101,1,2997,2,12203,0,177,7,7101,1,1,1,1,4
2019 12 28 22 00,6,2,1764,1,12416,0,134,7,7120,2,1800,12,14990,0,206,7,7120,1,1,1,1,4
2019 12 28 23 00,6,2,875,1,13466,0,218,7,7187,2,943,12,14593,0,332,7,7187,1,1,1,1,4
2019 12 29 00 00,6,2,4312,1,10056,0,362,7,7306,2,4395,1,15084,0,528,7,7306,1,1,1,1,4
