,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 12 01 00,0,1,3504,2,13980,0,4026,7,10279,1,5256,2,14842,0,5750,7,10279,1,1,1,1,4
2020 01 12 02 00,0,1,3454,2,13966,0,3959,7,10236,1,5173,2,14806,0,5623,7,10236,1,1,1,1,4
2020 01 12 03 00,0,1,2168,2,14010,0,2410,7,8956,1,3250,2,14544,0,3474,7,8956,1,1,1,1,4
2020 01 12 04 00,0,1,1154,2,14014,0,1210,7,7990,1,1723,2,14291,0,1748,7,7990,1,1,1,1,4
2020 01 12 05 00,0,1,670,2,14028,0,708,7,7589,1,999,2,14189,0,1018,7,7589,1,1,1,1,4
2020 01 12 06 00,0,1,448,2,14032,0,453,7,7374,1,672,2,14143,0,675,7,7374,1,1,1,1,4
2020 01 12 07 00,0,1,234,2,13894,0,77,7,7075,1,351,2,13917,0,123,7,7075,1,1,1,1,4
2020 01 12 08 00,0,1,118,2,13918,0,0,7,7018,1,177,2,13918,0,0,7,7018,1,1,1,1,4
2020 01 12 09 00,0,1,1050,2,12994,0,6,7,7023,1,1575,2,12996,0,10,7,7023,1,1,1,1,4
2020 01 12 10 00,6,2,1460,1,12576,0,0,7,7018,2,1460,13,14766,0,0,7,7018,1,1,1,1,4
2020 01 12 11 00,6,2,1802,1,12234,0,0,7,7018,2,1802,13,14937,0,0,7,7018,1,1,1,1,4
2020 01 12 12 00,6,2,4042,1,9994,0,0,7,7018,2,4042,1,14991,0,0,7,7018,1,1,1,1,4
2020 01 12 13 00,6,2,4930,1,9106,0,0,7,7018,2,4930,1,13659,0,0,7,7018,1,1,1,1,4
2020 01 12 14 00,6,2,1166,1,12870,0,0,7,7018,2,1166,13,14619,0,0,7,7018,1,1,1,1,4
2020 01 12 15 00,6,2,1428,1,12608,0,0,7,7018,2,1428,13,14750,0,0,7,7018,1,1,1,1,4
2020 01 12 16 00,6,2,502,1,13534,0,0,7,7018,2,502,13,14287,0,0,7,7018,1,1,1,1,4
2020 01 12 17 00,6,2,1740,1,12296,0,0,7,7018,2,1740,13,14906,0,0,7,7018,1,1,1,1,4
2020 01 12 18 00,6,2,454,1,13582,0,0,7,7018,2,454,13,14263,0,0,7,7018,1,1,1,1,4
2020 01 12 19 00,6,2,8,1,14028,0,0,7,7018,2,8,13,14040,0,0,7,7018,1,1,1,1,4
2020 01 12 20 00,6,2,1886,1,12150,0,0,7,7018,2,1886,13,14979,0,0,7,7018,1,1,1,1,4
2020 01 12 21 00,6,2,4473,1,9570,0,0,7,7018,2,4474,1,14354,0,0,7,7018,1,1,1,1,4
2020 01 12 22 00,6,2,865,1,13220,0,0,7,7018,2,872,13,14472,0,0,7,7018,1,1,1,1,4
2020 01 12 23 00,6,2,1104,1,12932,0,0,7,7018,2,1104,13,14588,0,0,7,7018,1,1,1,1,4
2020 01 13 00 00,6,2,3850,1,10190,0,3,7,7020,2,3851,1,15285,0,5,7,7020,1,1,1,1,4
2020 01 13 01 00,6,1,6890,2,7150,0,3,7,7020,2,7151,1,10335,0,5,7,7020,0,1,1,1,3
2020 01 13 02 00,6,2,4654,1,9382,0,0,7,7018,2,4654,1,14073,0,0,7,7018,1,1,1,1,4
2020 01 13 03 00,6,2,1382,1,12654,0,0,7,7018,2,1382,13,14727,0,0,7,7018,1,1,1,1,4
2020 01 13 04 00,6,2,4,4,14032,0,6,7,7023,2,6,4,14032,0,10,7,7023,1,1,1,1,4
2020 01 13 05 00,6,2,4,4,14032,0,8,7,7025,2,6,4,14032,0,12,7,7025,1,1,1,1,4
2020 01 13 06 00,6,2,192,4,13932,0,113,7,7105,2,266,4,13932,0,173,7,7105,1,1,1,1,4
2020 01 13 07 00,6,2,221,4,13873,0,315,7,7264,2,317,4,13873,0,473,7,7264,1,1,1,1,4
2020 01 13 08 00,6,2,181,4,13869,0,343,7,7290,2,268,4,13869,0,503,7,7290,1,1,1,1,4
2020 01 13 09 00,6,2,146,4,13890,0,309,7,7263,2,219,4,13890,0,455,7,7263,1,1,1,1,4
2020 01 13 10 00,6,2,70,4,13966,0,144,7,7131,2,105,4,13966,0,214,7,7131,1,1,1,1,4
2020 01 13 11 00,6,2,783,4,13775,0,0,7,7018,2,1044,4,13775,0,0,7,7018,1,1,1,1,4
2020 01 13 12 00,6,2,1434,4,13558,0,0,7,7018,2,1912,4,13558,0,0,7,7018,1,1,1,1,4
2020 01 13 13 00,6,2,0,1,14036,0,0,7,7018,2,0,4,14036,0,0,7,7018,1,1,1,1,4
2020 01 13 14 00,6,2,0,1,14036,0,0,7,7018,2,0,4,14036,0,0,7,7018,1,1,1,1,4
2020 01 13 15 00,6,2,2646,4,13154,0,0,7,7018,2,3528,4,13154,0,0,7,7018,1,1,1,1,4
2020 01 13 16 00,6,2,8892,4,11072,0,0,7,7018,4,11072,5,11072,0,0,7,7018,1,1,0,1,3
2020 01 13 17 00,6,2,4706,4,12918,0,0,7,7018,2,6162,4,12918,0,0,7,7018,1,1,1,1,4
2020 01 13 18 00,6,2,7181,4,11613,0,82,7,7081,2,9582,4,11613,0,126,7,7081,1,1,1,1,4
2020 01 13 19 00,6,2,10129,4,10557,0,460,7,7374,4,10557,5,10676,0,698,7,7374,1,1,0,1,3
2020 01 13 20 00,4,3,9245,4,9661,0,1357,7,8087,3,9574,4,9661,0,2015,7,8087,1,1,1,1,4
2020 01 13 21 00,4,3,9199,4,9239,0,2746,7,9205,4,9239,3,9833,0,4014,7,9205,1,1,0,1,3
2020 01 13 22 00,6,4,9629,2,9937,0,3529,7,9824,4,9629,5,10450,0,5171,7,9824,0,1,0,1,2
2020 01 13 23 00,4,4,9057,3,9481,0,3534,7,9813,4,9057,5,9898,0,5216,7,9813,0,1,0,1,2
2020 01 14 00 00,4,3,7174,4,8296,0,3478,7,9763,3,8009,4,8296,0,5148,7,9763,1,1,1,1,4
