,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 02 19 00,4,3,1641,4,5377,0,8010,7,13560,3,3282,4,5377,0,11292,7,13560,1,1,1,1,4
2020 01 02 20 00,4,3,1460,4,5558,0,6948,7,12664,3,2920,4,5558,0,9868,7,12664,1,1,1,1,4
2020 01 02 21 00,4,3,1331,4,5711,0,6219,7,12067,3,2644,4,5711,0,8845,7,12067,1,1,1,1,4
2020 01 02 22 00,4,3,1214,4,5804,0,5587,7,11528,3,2428,4,5804,0,8015,7,11528,1,1,1,1,4
2020 01 02 23 00,4,3,1227,4,5871,0,5148,7,11136,3,2394,4,5871,0,7482,7,11136,1,1,1,1,4
2020 01 03 00 00,4,3,1208,4,5826,0,5322,7,11283,3,2404,4,5826,0,7714,7,11283,1,1,1,1,4
2020 01 03 01 00,4,3,1245,4,5773,0,5551,7,11469,3,2490,4,5773,0,8041,7,11469,1,1,1,1,4
2020 01 03 02 00,4,3,1256,4,5762,0,5590,7,11498,3,2512,4,5762,0,8102,7,11498,1,1,1,1,4
2020 01 03 03 00,4,3,1278,4,5748,0,5732,7,11624,3,2550,4,5748,0,8276,7,11624,1,1,1,1,4
2020 01 03 04 00,4,3,1314,4,5844,0,5417,7,11365,3,2523,4,5844,0,7835,7,11365,1,1,1,1,4
2020 01 03 05 00,4,3,2090,4,6148,0,5311,7,11288,3,3265,4,6148,0,7661,7,11288,1,1,1,1,4
2020 01 03 06 00,4,3,1348,4,5922,0,5394,7,11381,3,2507,4,5922,0,7712,7,11381,1,1,1,1,4
2020 01 03 07 00,4,3,1553,4,5977,0,5525,7,11502,3,2722,4,5977,0,7863,7,11502,1,1,1,1,4
2020 01 03 08 00,4,3,3692,4,6614,0,5834,7,11759,3,4918,4,6614,0,8286,7,11759,1,1,1,1,4
2020 01 03 09 00,4,3,7231,4,7807,0,5576,7,11516,4,7807,3,8447,0,8008,7,11516,1,1,0,1,3
2020 01 03 10 00,4,4,9257,3,10037,0,3482,7,9772,4,9257,5,10087,0,5142,7,9772,0,1,0,1,2
2020 01 03 11 00,6,2,9844,4,10452,0,852,7,7674,4,10452,5,10679,0,1306,7,7674,1,1,0,1,3
2020 01 03 12 00,4,3,8485,4,9809,0,100,7,7094,3,8513,4,9809,0,156,7,7094,1,1,1,1,4
2020 01 03 13 00,4,3,10127,4,10387,0,20,7,7033,3,10132,4,10387,0,30,7,7033,1,1,1,1,4
2020 01 03 14 00,6,2,5407,4,12231,0,6,7,7023,2,7210,4,12231,0,10,7,7023,1,1,1,1,4
2020 01 03 15 00,6,2,9131,4,10983,0,23,7,7035,4,10983,5,10990,0,37,7,7035,1,1,0,1,3
2020 01 03 16 00,4,3,4436,4,8507,0,94,7,7092,3,4459,4,8507,0,140,7,7092,1,1,1,1,4
2020 01 03 17 00,4,4,14589,5,14728,0,541,7,7439,4,14589,5,14728,0,819,7,7439,0,1,0,1,2
2020 01 03 18 00,0,1,4650,2,13362,0,1462,7,8178,1,6603,2,14077,0,2148,7,8178,1,1,1,1,4
2020 01 03 19 00,0,1,5977,2,14292,0,2303,7,8645,1,8461,2,15455,0,3350,7,8645,1,1,1,1,4
2020 01 03 20 00,0,1,7813,2,14705,0,3180,7,9229,1,11063,2,16309,0,4689,7,9229,1,1,1,1,4
2020 01 03 21 00,0,1,10032,2,15356,0,3307,7,8802,1,14231,2,17520,0,5021,7,8802,1,1,1,1,4
2020 01 03 22 00,0,1,12290,2,15693,0,3959,7,9404,1,17290,2,18264,0,5899,7,9404,1,1,1,1,4
2020 01 03 23 00,0,1,7225,2,14720,0,3658,7,9357,1,10432,2,16350,0,5417,7,9357,1,1,1,1,4
2020 01 04 00 00,0,1,7034,2,14065,0,3046,7,9502,1,9902,2,15344,0,4306,7,9502,1,1,1,1,4
