,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 06 01 00,0,1,4988,2,13930,0,949,7,7782,1,6904,2,14717,0,1367,7,7782,1,1,1,1,4
2019 12 06 02 00,0,1,5818,2,14247,0,479,7,7335,1,7959,2,15174,0,729,7,7335,1,1,1,1,4
2019 12 06 03 00,0,1,8212,2,12666,0,305,7,7262,1,11380,2,13673,0,443,7,7262,1,1,1,1,4
2019 12 06 04 00,0,1,7112,2,12060,0,158,7,7143,1,9956,2,12810,0,234,7,7143,1,1,1,1,4
2019 12 06 05 00,0,1,246,2,13897,0,101,7,7097,1,368,2,13923,0,151,7,7097,1,1,1,1,4
2019 12 06 06 00,0,1,496,2,13768,0,126,7,7118,1,728,2,13813,0,184,7,7118,1,1,1,1,4
2019 12 06 07 00,0,1,100,2,14036,0,97,7,7093,1,150,2,14061,0,147,7,7093,1,1,1,1,4
2019 12 06 08 00,0,1,56,2,14028,0,49,7,7056,1,84,2,14040,0,73,7,7056,1,1,1,1,4
2019 12 06 09 00,0,1,56,2,14036,0,46,7,7053,1,84,2,14050,0,74,7,7053,1,1,1,1,4
2019 12 06 10 00,0,1,44,2,14036,0,36,7,7045,1,66,2,14047,0,58,7,7045,1,1,1,1,4
2019 12 06 11 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 12 06 12 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 12 06 13 00,0,1,8,2,14028,0,0,7,7018,1,12,2,14028,0,0,7,7018,1,1,1,1,4
2019 12 06 14 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2019 12 06 15 00,0,1,16,2,14036,0,13,7,7028,1,24,2,14040,0,21,7,7028,1,1,1,1,4
2019 12 06 16 00,0,1,60,2,14036,0,58,7,7063,1,90,2,14051,0,88,7,7063,1,1,1,1,4
2019 12 06 17 00,0,1,96,2,14036,0,86,7,7083,1,144,2,14060,0,134,7,7083,1,1,1,1,4
2019 12 06 18 00,0,1,214,2,14018,0,167,7,7143,1,321,2,14067,0,265,7,7143,1,1,1,1,4
2019 12 06 19 00,6,2,4614,1,10230,0,138,7,7121,2,4747,1,15253,0,220,7,7121,1,1,1,1,4
2019 12 06 20 00,6,2,7373,4,11545,0,94,7,7091,2,9839,4,11545,0,144,7,7091,1,1,1,1,4
2019 12 06 21 00,4,3,3929,4,8252,0,241,7,7203,3,3994,4,8252,0,371,7,7203,1,1,1,1,4
2019 12 06 22 00,4,4,11227,3,11318,0,407,7,7330,4,11227,5,11337,0,627,7,7330,0,1,0,1,2
2019 12 06 23 00,0,2,11108,1,11436,0,669,7,7536,2,12398,1,16038,0,1017,7,7536,0,1,0,1,2
2019 12 07 00 00,0,1,1778,2,13441,0,968,7,7762,1,2646,2,13721,0,1486,7,7762,1,1,1,1,4
2019 12 07 01 00,0,1,4956,2,13796,0,1041,7,7836,1,6906,2,14579,0,1551,7,7836,1,1,1,1,4
2019 12 07 02 00,0,1,7556,2,14117,0,1127,7,7912,1,10395,2,15322,0,1659,7,7912,1,1,1,1,4
2019 12 07 03 00,0,1,7186,2,13230,0,1204,7,7982,1,10023,2,14258,0,1748,7,7982,1,1,1,1,4
2019 12 07 04 00,0,1,8798,2,13333,0,1124,7,7909,1,12192,2,14603,0,1654,7,7909,1,1,1,1,4
2019 12 07 05 00,0,1,8432,2,13980,0,1747,7,8401,1,11688,2,15354,0,2575,7,8401,1,1,1,1,4
2019 12 07 06 00,0,1,7496,2,14133,0,2396,7,8936,1,10469,2,15450,0,3480,7,8936,1,1,1,1,4
2019 12 07 07 00,0,1,5160,2,13458,0,2955,7,9379,1,7470,2,14401,0,4301,7,9379,1,1,1,1,4
2019 12 07 08 00,0,1,5792,2,13024,0,3224,7,9605,1,8416,2,14015,0,4662,7,9605,1,1,1,1,4
2019 12 07 09 00,0,1,9574,2,13981,0,3098,7,9510,1,13392,2,15634,0,4466,7,9510,1,1,1,1,4
2019 12 07 10 00,0,1,6674,2,13556,0,2137,7,8708,1,9417,2,14659,0,3155,7,8708,1,1,1,1,4
2019 12 07 11 00,0,1,3872,2,13555,0,638,7,7507,1,5423,2,14114,0,986,7,7507,1,1,1,1,4
2019 12 07 12 00,0,1,7126,2,14144,0,287,7,7239,1,9699,2,15210,0,439,7,7239,1,1,1,1,4
2019 12 07 13 00,0,1,11091,2,14319,0,635,7,7507,1,15108,2,16016,0,970,7,7507,1,1,1,1,4
2019 12 07 14 00,0,1,12319,2,14793,0,1701,7,8354,2,16834,1,16843,0,2490,7,8354,1,1,0,1,3
