,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 17 14 00,4,3,4406,4,11322,0,6399,7,9277,3,7044,6,12798,7,9726,0,9907,1,1,1,0,3
2019 12 17 15 00,4,3,4113,4,10190,0,7570,7,10720,3,6751,4,13020,7,11096,0,11371,1,1,1,0,3
2019 12 17 16 00,4,3,4230,4,9864,0,7783,7,10982,3,6879,4,12538,7,11153,0,11716,1,1,1,0,3
2019 12 17 17 00,4,3,4548,4,10027,0,7664,7,10803,3,7211,4,12753,7,10878,0,11621,1,1,1,0,3
2019 12 17 18 00,4,3,5315,4,8595,0,10697,7,14047,3,8247,4,10519,7,14127,0,15579,1,1,1,0,3
2019 12 17 19 00,4,3,6414,4,9216,0,10822,7,13997,3,9446,4,11304,7,14087,0,15817,1,1,1,0,3
2019 12 17 20 00,4,3,6534,4,10154,0,10013,7,12796,3,9648,4,12806,7,12875,0,14900,1,1,1,0,3
2019 12 17 21 00,4,3,5560,6,11158,0,6383,7,7963,3,8777,6,11178,7,8046,0,10474,1,1,1,0,3
2019 12 17 22 00,4,3,5891,6,11220,0,7435,7,8700,3,9334,6,11250,7,8854,0,11873,1,1,1,0,3
2019 12 17 23 00,40,6,3972,3,10629,7,2602,0,6040,6,4098,7,14478,7,3060,9,10048,1,1,1,1,4
2019 12 18 00 00,40,6,4542,3,11635,7,4206,0,8236,6,4901,7,15702,7,5082,13,11048,1,1,1,1,4
2019 12 18 01 00,40,6,5516,3,11955,7,4887,0,9227,6,6032,7,17213,7,5468,9,12195,1,1,1,1,4
2019 12 18 02 00,40,6,9242,3,9583,7,7930,0,9742,6,9827,3,14863,7,8605,9,14917,1,1,1,1,4
2019 12 18 03 00,40,6,4576,3,13174,7,4392,0,9651,6,5418,7,17329,7,5436,9,11335,1,1,1,1,4
2019 12 18 04 00,40,6,6372,3,12903,7,6408,0,11158,6,7248,7,18603,7,7496,13,13215,1,1,1,1,4
2019 12 18 05 00,40,6,8502,3,11846,7,8443,0,12212,6,9298,3,18398,7,9386,9,15060,1,1,1,1,4
2019 12 18 06 00,40,6,10802,3,10962,7,10909,0,13770,6,11684,3,17290,7,11832,9,17182,1,1,1,1,4
2019 12 18 07 00,40,6,9260,3,10320,7,9315,0,12170,6,9528,3,16270,7,9594,9,16143,1,1,1,1,4
2019 12 18 08 00,40,6,8877,3,10517,7,8316,0,11191,6,9335,3,16439,7,8878,9,15037,1,1,1,1,4
2019 12 18 09 00,40,6,6286,3,12496,7,5723,0,10289,6,7090,7,18380,7,6605,9,12714,1,1,1,1,4
2019 12 18 10 00,40,6,5267,3,14292,7,5386,9,10782,6,6647,7,18813,7,7208,9,11511,1,1,1,1,4
2019 12 18 11 00,40,6,9238,3,13789,7,8448,0,12061,6,11640,3,20834,7,11738,13,13589,1,1,1,1,4
2019 12 18 12 00,40,3,8678,6,12198,7,11080,0,11845,6,12721,3,13868,7,11965,13,17090,0,1,1,1,3
2019 12 18 13 00,40,3,8341,6,12853,7,11135,0,11436,3,13206,6,13342,7,11734,9,17581,0,1,0,1,2
2019 12 18 14 00,4,3,8464,6,14056,7,12857,0,13024,3,13581,6,15094,7,13926,9,19043,1,0,1,0,2
2019 12 18 15 00,4,3,8088,6,13142,0,10924,7,11059,3,12814,6,14176,7,12093,0,17014,1,1,1,0,3
2019 12 18 16 00,40,3,8464,6,11020,7,9645,0,10483,6,11468,3,13380,7,10109,9,16520,0,1,1,1,3
2019 12 18 17 00,40,6,6994,3,10567,7,5166,0,7887,6,7762,3,16054,7,5990,9,12510,1,1,1,1,4
2019 12 18 18 00,40,3,8526,6,10882,7,8432,0,8937,6,11624,3,13202,7,9251,0,14574,0,1,1,1,3
2019 12 18 19 00,4,3,8060,6,11698,7,9552,0,9591,6,12463,3,12624,7,10536,0,15250,1,0,0,0,1
2019 12 18 20 00,4,3,8057,6,11602,0,9458,7,9640,6,12455,3,12548,7,11012,0,14874,1,1,0,0,2
2019 12 18 21 00,40,6,10296,3,12099,7,7296,0,9601,6,11494,3,17743,7,8710,9,13791,1,1,1,1,4
2019 12 18 22 00,40,6,8387,3,11734,7,8255,0,11809,6,9053,3,18010,7,9161,9,14704,1,1,1,1,4
2019 12 18 23 00,40,6,8980,3,11923,7,8919,0,12606,6,9689,3,18386,7,9692,9,15509,1,1,1,1,4
2019 12 19 00 00,40,6,9464,3,12375,7,9271,0,12704,6,10843,3,18999,7,11122,13,15096,1,1,1,1,4
