,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 12 01 00,0,1,3852,2,13847,0,1105,7,7897,1,5401,2,14480,0,1617,7,7897,1,1,1,1,4
2019 11 12 02 00,0,1,6608,2,13925,0,957,7,7777,1,9113,2,14950,0,1409,7,7777,1,1,1,1,4
2019 11 12 03 00,0,1,4545,2,13776,0,892,7,7710,1,6332,2,14482,0,1315,7,7710,1,1,1,1,4
2019 11 12 04 00,0,1,3448,2,13437,0,936,7,7763,1,4889,2,13937,0,1370,7,7763,1,1,1,1,4
2019 11 12 05 00,0,1,3210,2,13895,0,1231,7,8002,1,4536,2,14453,0,1789,7,8002,1,1,1,1,4
2019 11 12 06 00,0,1,8401,2,13953,0,1907,7,7788,1,11936,2,15515,0,2956,7,7888,1,1,1,1,4
2019 11 12 07 00,0,1,6970,2,13091,0,2437,7,8875,1,9941,2,14203,0,3493,7,8875,1,1,1,1,4
2019 11 12 08 00,0,1,6990,2,14878,0,1974,7,8249,1,9773,2,16277,0,2948,7,8249,1,1,1,1,4
2019 11 12 09 00,0,1,9075,2,15174,0,2324,7,8282,1,12713,2,17010,0,3515,7,8282,1,1,1,1,4
2019 11 12 10 00,0,1,11317,2,16096,0,1717,7,7101,1,15861,2,18515,0,2896,7,7102,1,1,1,1,4
2019 11 12 11 00,0,2,16239,1,17771,0,2184,7,7797,2,19555,4,20840,0,3431,7,7800,0,1,0,1,2
2019 11 12 12 00,0,2,15515,1,15949,0,2233,7,7704,2,18506,4,21948,0,3537,7,7736,0,1,0,1,2
2019 11 12 13 00,0,1,12727,2,15133,0,2038,7,7454,2,17613,1,17862,0,3298,7,7536,1,1,0,1,3
2019 11 12 14 00,0,1,10339,2,15946,0,2139,7,7538,1,14551,2,18209,0,3407,7,7548,1,1,1,1,4
2019 11 12 15 00,0,1,12742,2,16464,0,2533,7,7956,1,17688,2,19150,0,3947,7,8070,1,1,1,1,4
2019 11 12 16 00,0,1,12488,2,16280,0,1779,7,7201,1,17297,2,18867,0,2903,7,7409,1,1,1,1,4
2019 11 12 17 00,0,1,12604,2,17442,0,1556,7,6436,1,17557,2,20350,0,2774,7,6600,1,1,1,1,4
2019 11 12 18 00,0,1,15699,2,18054,0,2040,7,6627,2,21591,1,21835,0,3532,7,6738,1,1,0,1,3
2019 11 12 19 00,0,2,20710,1,21185,0,2609,7,5195,12,23639,13,25867,0,4907,7,5398,0,1,0,1,2
2019 11 12 20 00,0,1,17946,2,18960,0,2360,7,6063,2,23196,12,23335,0,4246,7,6210,1,1,0,1,3
2019 11 12 21 00,0,1,16052,2,16788,0,1419,7,6731,2,19985,1,22205,0,2479,7,6737,1,1,0,1,3
2019 11 12 22 00,0,2,19350,1,21652,0,1861,7,5654,12,23668,2,24129,0,3557,7,5730,0,1,0,1,2
2019 11 12 23 00,0,2,19766,4,21759,0,2237,7,5818,12,24036,2,24873,0,4133,7,5880,0,1,0,1,2
2019 11 13 00 00,0,2,17758,4,20250,0,2653,7,7329,2,21924,4,22298,0,4333,7,7330,0,1,0,1,2
2019 11 13 01 00,4,3,18300,4,18300,0,1975,7,6218,3,19763,4,20964,0,3562,7,6243,1,1,1,1,4
2019 11 13 02 00,4,3,11206,4,13725,0,1763,7,6612,3,12383,4,15747,0,3106,7,6612,1,1,1,1,4
2019 11 13 03 00,4,3,9632,4,10549,0,1841,7,7985,3,10262,4,11117,0,2817,7,7985,1,1,1,1,4
2019 11 13 04 00,6,2,4196,4,12774,0,1061,7,7679,2,5683,4,12970,0,1625,7,7679,1,1,1,1,4
2019 11 13 05 00,6,2,3951,4,13563,0,959,7,7778,2,5057,4,13563,0,1413,7,7778,1,1,1,1,4
2019 11 13 06 00,6,2,3839,4,14487,0,651,7,7521,2,4686,4,14487,0,991,7,7521,1,1,1,1,4
2019 11 13 07 00,6,2,2531,4,13527,0,382,7,7312,2,3291,4,13527,0,584,7,7312,1,1,1,1,4
2019 11 13 08 00,6,2,4142,4,12542,0,334,7,7278,2,5551,4,12542,0,504,7,7278,1,1,1,1,4
2019 11 13 09 00,6,2,4115,4,12603,0,211,7,7183,2,5502,4,12603,0,315,7,7183,1,1,1,1,4
2019 11 13 10 00,6,2,3017,4,13105,0,63,7,7067,2,4004,4,13105,0,95,7,7067,1,1,1,1,4
2019 11 13 11 00,6,2,3187,4,13879,0,24,7,7036,2,4023,4,13879,0,38,7,7036,1,1,1,1,4
2019 11 13 12 00,6,2,6248,4,14492,0,21,7,7034,2,7696,4,14492,0,33,7,7034,1,1,1,1,4
2019 11 13 13 00,6,2,8136,4,13876,0,58,7,7063,2,10210,4,13876,0,86,7,7063,1,1,1,1,4
2019 11 13 14 00,6,2,10132,4,13436,0,36,7,7046,2,12815,4,13436,0,54,7,7046,1,1,1,1,4
2019 11 13 15 00,0,1,4216,2,13222,0,0,7,7018,1,5838,2,13708,0,0,7,7018,1,1,1,1,4
2019 11 13 16 00,0,1,968,2,13742,0,15,7,7030,1,1358,2,13840,0,23,7,7030,1,1,1,1,4
2019 11 13 17 00,0,1,2264,2,13269,0,81,7,7082,1,3193,2,13491,0,119,7,7082,1,1,1,1,4
2019 11 13 18 00,0,1,6351,2,10721,0,171,7,7091,1,9143,2,11188,0,268,7,7091,1,1,1,1,4
2019 11 13 19 00,0,2,10112,1,11882,0,172,7,7154,2,11266,1,16709,0,252,7,7154,0,1,0,1,2
