,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 23 01 00,52,8,14152,17,16515,18,14523,21,14523,17,17150,16,18828,27,15102,21,15793,1,0,0,0,1
2019 11 23 02 00,52,8,13874,17,16262,18,15746,21,15746,17,17542,14,18205,27,16878,21,18306,1,0,0,0,1
2019 11 23 03 00,52,8,9265,9,14961,10,14456,27,14481,8,12271,17,16215,27,14481,15,15741,1,1,1,0,3
2019 11 23 04 00,52,8,12951,6,15359,10,17188,27,17194,8,15609,17,18738,27,17194,15,19882,1,1,1,0,3
2019 11 23 05 00,40,8,14225,6,15680,10,17032,27,17036,8,17487,17,19355,27,17036,21,18861,0,0,0,0,0
2019 11 23 06 00,40,6,13998,8,17879,7,16254,9,17399,6,18216,8,19991,13,19379,20,19548,1,1,1,0,3
2019 11 23 07 00,40,6,14181,3,17167,7,13939,9,16050,6,17582,14,21966,20,17669,13,17968,1,1,1,0,3
2019 11 23 08 00,40,6,17701,3,18219,7,14185,0,16521,6,20584,14,24271,20,18296,13,18297,1,1,1,0,3
2019 11 23 09 00,40,3,18093,6,20387,7,11822,0,12547,12,22798,6,23057,7,14988,20,17016,0,1,0,1,2
2019 11 23 10 00,4,3,12199,4,16063,0,6919,7,9223,3,15478,6,19498,7,10324,0,10896,1,1,1,0,3
2019 11 23 11 00,4,3,8432,6,12585,0,5918,7,7410,3,11872,6,13284,7,8560,0,9717,1,1,1,0,3
2019 11 23 12 00,4,3,10647,6,13927,0,4635,7,6032,3,13875,6,14558,7,6785,0,8034,1,1,1,0,3
2019 11 23 13 00,40,3,10792,6,12467,0,4610,7,5203,6,13221,3,14394,7,5984,0,8224,0,0,1,1,2
2019 11 23 14 00,4,3,10872,4,12436,0,1732,7,6949,3,11921,4,14052,0,2995,7,7004,1,1,1,1,4
2019 11 23 15 00,4,3,5660,4,8692,0,1293,7,7922,3,6012,4,8832,0,1927,7,7922,1,1,1,1,4
