,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 04 15 00,4,3,5286,4,11832,0,1308,7,5710,3,6594,6,14090,0,2616,7,5710,1,1,1,1,4
2019 12 04 16 00,4,3,5091,4,8715,0,0,7,7018,3,5091,4,8715,0,0,7,7018,1,1,1,1,4
2019 12 04 17 00,6,2,2724,4,13128,0,0,7,7018,2,3632,4,13128,0,0,7,7018,1,1,1,1,4
2019 12 04 18 00,6,2,1929,4,13409,0,0,7,7018,2,2568,4,13409,0,0,7,7018,1,1,1,1,4
2019 12 04 19 00,6,2,5682,4,13366,0,0,7,7018,2,7270,4,13366,0,0,7,7018,1,1,1,1,4
2019 12 04 20 00,6,2,5607,4,12408,0,1,7,7017,2,7417,4,12410,0,2,7,7017,1,1,1,1,4
2019 12 04 21 00,6,2,6639,4,12041,0,58,7,6960,2,8870,4,12157,0,116,7,6960,1,1,1,1,4
2019 12 04 22 00,6,2,6576,4,11844,0,0,7,7018,2,8768,4,11844,0,0,7,7018,1,1,1,1,4
2019 12 04 23 00,4,3,9267,4,10107,0,0,7,7018,3,9267,4,10107,0,0,7,7018,1,1,1,1,4
2019 12 05 00 00,6,2,9564,4,10848,0,0,7,7018,4,10848,5,10848,0,0,7,7018,1,1,0,1,3
2019 12 05 01 00,6,2,5136,4,12324,0,0,7,7018,2,6848,4,12324,0,0,7,7018,1,1,1,1,4
2019 12 05 02 00,6,2,4320,4,12596,0,0,7,7018,2,5760,4,12596,0,0,7,7018,1,1,1,1,4
2019 12 05 03 00,6,2,3138,4,12990,0,0,7,7018,2,4184,4,12990,0,0,7,7018,1,1,1,1,4
2019 12 05 04 00,6,2,7820,4,11496,0,0,7,7018,2,10410,4,11496,0,0,7,7018,1,1,1,1,4
2019 12 05 05 00,6,2,5946,4,12054,0,0,7,7018,2,7928,4,12054,0,0,7,7018,1,1,1,1,4
2019 12 05 06 00,6,2,489,4,13873,0,0,7,7018,2,652,4,13873,0,0,7,7018,1,1,1,1,4
2019 12 05 07 00,6,2,1749,1,14044,0,0,7,7018,2,2000,4,14781,0,0,7,7018,1,1,1,1,4
2019 12 05 08 00,6,2,7234,1,10400,0,0,7,7018,2,7748,1,15086,0,0,7,7018,1,1,1,1,4
2019 12 05 09 00,0,1,5658,2,9316,0,0,7,7018,1,8353,2,9450,0,0,7,7018,1,1,1,1,4
2019 12 05 10 00,0,1,6144,2,9089,0,0,7,7018,1,9045,2,9260,0,0,7,7018,1,1,1,1,4
2019 12 05 11 00,0,1,7230,2,8619,0,0,7,7018,2,8878,1,10586,0,0,7,7018,1,1,0,1,3
2019 12 05 12 00,0,2,13292,1,17558,0,0,7,7018,2,15694,4,17720,0,0,7,7018,0,1,0,1,2
2019 12 05 13 00,4,3,6900,4,10016,0,0,7,7018,3,6900,4,10016,0,0,7,7018,1,1,1,1,4
2019 12 05 14 00,4,3,201,4,7085,0,0,7,7018,3,201,4,7085,0,0,7,7018,1,1,1,1,4
2019 12 05 15 00,4,3,387,4,7182,0,0,7,7018,3,387,4,7182,0,0,7,7018,1,1,1,1,4
2019 12 05 16 00,4,3,84,4,7046,0,0,7,7018,3,84,4,7046,0,0,7,7018,1,1,1,1,4
2019 12 05 17 00,4,3,1857,4,7788,0,0,7,7018,3,1857,4,7788,0,0,7,7018,1,1,1,1,4
2019 12 05 18 00,4,3,6861,4,9794,0,0,7,7018,3,6861,4,9794,0,0,7,7018,1,1,1,1,4
2019 12 05 19 00,4,4,13208,5,13208,0,0,7,7018,4,13208,5,13208,0,0,7,7018,0,1,0,1,2
2019 12 05 20 00,0,2,14352,4,17100,0,0,7,7018,4,17100,5,17100,0,0,7,7018,0,1,0,1,2
2019 12 05 21 00,0,1,4834,2,12612,0,6,7,7023,1,6765,2,13100,0,10,7,7023,1,1,1,1,4
2019 12 05 22 00,0,1,1328,2,13670,0,22,7,7035,1,1858,2,13810,0,34,7,7035,1,1,1,1,4
2019 12 05 23 00,0,1,8378,2,14063,0,67,7,7070,1,11376,2,15271,0,101,7,7070,1,1,1,1,4
2019 12 06 00 00,0,1,9994,2,14228,0,56,7,7061,1,13545,2,15690,0,88,7,7061,1,1,1,1,4
