,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 05 01 00,4,3,8689,4,10047,0,92,7,7089,3,8714,4,10047,0,142,7,7089,1,1,1,1,4
2019 12 05 02 00,6,2,10957,3,11369,0,245,7,6793,3,11607,4,11894,0,483,7,6799,1,1,0,1,3
2019 12 05 03 00,6,2,9288,4,10940,0,0,7,7018,4,10940,5,10940,0,0,7,7018,1,1,0,1,3
2019 12 05 04 00,6,2,4437,4,12557,0,0,7,7018,2,5916,4,12557,0,0,7,7018,1,1,1,1,4
2019 12 05 05 00,6,2,2766,4,13114,0,0,7,7018,2,3688,4,13114,0,0,7,7018,1,1,1,1,4
2019 12 05 06 00,4,3,8775,4,9943,0,0,7,7018,3,8775,4,9943,0,0,7,7018,1,1,1,1,4
2019 12 05 07 00,4,3,5229,4,8874,0,0,7,7018,3,5229,4,8874,0,0,7,7018,1,1,1,1,4
2019 12 05 08 00,4,3,6924,4,9417,0,0,7,7018,3,6924,4,9417,0,0,7,7018,1,1,1,1,4
2019 12 05 09 00,4,3,3138,4,8064,0,0,7,7018,3,3138,4,8064,0,0,7,7018,1,1,1,1,4
2019 12 05 10 00,4,3,1377,4,7477,0,0,7,7018,3,1377,4,7477,0,0,7,7018,1,1,1,1,4
2019 12 05 11 00,4,3,368,4,7143,0,1,7,7017,3,369,4,7145,0,2,7,7017,1,1,1,1,4
2019 12 05 12 00,4,3,3,4,7019,0,0,7,7018,3,3,4,7019,0,0,7,7018,1,1,1,1,4
2019 12 05 13 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2019 12 05 14 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2019 12 05 15 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
