,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 01 01 00,51,6,11960,3,17834,9,11719,13,11751,6,16208,14,21773,13,13535,20,14021,1,1,1,0,3
2019 12 01 02 00,52,6,11179,8,11775,10,8770,27,8772,8,14290,6,16639,27,8772,10,10178,0,1,1,0,2
2019 12 01 03 00,40,6,7903,8,14529,9,9954,13,10001,6,10799,8,15748,13,10629,9,12259,1,0,1,0,2
2019 12 01 04 00,51,6,2604,3,13120,7,5668,9,5753,6,3080,7,15281,13,6064,9,6066,1,0,1,0,2
2019 12 01 05 00,40,6,4881,3,13780,7,5797,9,9205,6,5198,7,17322,7,7913,13,9411,1,1,1,1,4
2019 12 01 06 00,40,6,8631,3,12244,7,7815,0,11615,6,8735,3,18522,7,8168,9,14314,1,1,1,1,4
2019 12 01 07 00,40,3,10447,4,11386,1,14880,30,14919,4,15478,3,15742,30,14919,7,15205,0,0,0,0,0
2019 12 01 08 00,31,4,8770,5,11951,0,11676,1,14131,4,8858,5,12039,30,14182,1,15173,1,0,1,0,2
2019 12 01 09 00,4,4,12299,5,14783,0,7675,7,12004,4,13273,5,15757,7,12004,0,12156,0,1,0,0,1
2019 12 01 10 00,4,4,11124,3,12494,0,6398,7,11202,4,11836,5,13954,0,10278,7,11202,0,1,0,1,2
2019 12 01 11 00,4,4,13569,5,14331,0,2458,7,8761,4,13685,5,14447,0,3924,7,8761,0,1,0,1,2
2019 12 01 12 00,3,2,14167,4,14283,0,376,7,7302,4,14283,5,14390,0,590,7,7302,0,1,0,1,2
2019 12 01 13 00,2,2,12356,4,17156,0,135,7,7119,2,14665,4,17156,0,213,7,7119,1,1,1,1,4
2019 12 01 14 00,0,1,7744,2,12633,0,90,7,7086,1,10725,2,13550,0,142,7,7086,1,1,1,1,4
2019 12 01 15 00,0,1,6600,2,13901,0,239,7,7096,1,9056,2,14879,0,396,7,7102,1,1,1,1,4
2019 12 01 16 00,0,1,5878,2,14367,0,867,7,7392,1,8192,2,15430,0,1415,7,7392,1,1,1,1,4
2019 12 01 17 00,0,1,2565,2,13767,0,1684,7,8355,1,3745,2,14264,0,2471,7,8355,1,1,1,1,4
2019 12 01 18 00,0,1,2906,2,13925,0,2480,7,9006,1,4278,2,14563,0,3594,7,9006,1,1,1,1,4
2019 12 01 19 00,0,1,3928,2,13963,0,2787,7,9251,1,5699,2,14782,0,4039,7,9251,1,1,1,1,4
2019 12 01 20 00,0,1,5754,2,13770,0,3584,7,9874,1,8319,2,14908,0,5236,7,9874,1,1,1,1,4
2019 12 01 21 00,0,1,7134,2,13744,0,4627,7,10725,1,10319,2,15168,0,6711,7,10725,1,1,1,1,4
2019 12 01 22 00,0,1,8464,2,13535,0,5600,7,11483,1,12285,2,15215,0,8098,7,11483,1,1,1,1,4
2019 12 01 23 00,0,1,8657,2,13921,0,5212,7,11119,1,12468,2,15663,0,7575,7,11119,1,1,1,1,4
2019 12 02 00 00,0,1,8012,2,13599,0,4511,7,10631,1,11514,2,15114,0,6521,7,10631,1,1,1,1,4
2019 12 02 01 00,0,1,7224,2,11409,0,3211,7,9573,1,10605,2,12385,0,4701,7,9573,1,1,1,1,4
2019 12 02 02 00,6,2,7421,1,10414,0,2826,7,9284,2,8235,1,15440,0,4092,7,9284,1,1,1,1,4
2019 12 02 03 00,6,2,2864,4,12948,0,3021,7,9449,2,3852,4,12948,0,4353,7,9449,1,1,1,1,4
2019 12 02 04 00,6,2,5879,1,13526,0,3338,7,9721,2,6952,4,15623,0,4766,7,9721,1,1,1,1,4
2019 12 02 05 00,0,2,8908,1,9242,0,3467,7,9829,2,9812,1,13697,0,4943,7,9829,0,1,0,1,2
2019 12 02 06 00,0,1,5951,2,12909,0,3993,7,10269,1,8712,2,13954,0,5652,7,10269,1,1,1,1,4
2019 12 02 07 00,0,1,6419,2,14173,0,4737,7,10854,1,9260,2,15533,0,6678,7,10854,1,1,1,1,4
2019 12 02 08 00,0,1,6256,2,14083,0,4847,7,10943,1,9063,2,15415,0,6821,7,10943,1,1,1,1,4
2019 12 02 09 00,0,1,5153,2,13909,0,4186,7,10398,1,7522,2,15008,0,5939,7,10398,1,1,1,1,4
2019 12 02 10 00,0,1,3774,2,13904,0,3230,7,9630,1,5539,2,14723,0,4624,7,9630,1,1,1,1,4
2019 12 02 11 00,0,1,3292,2,13757,0,2065,7,8708,1,4747,2,14367,0,2903,7,8708,1,1,1,1,4
2019 12 02 12 00,0,1,3572,2,13755,0,2034,7,8692,1,5117,2,14397,0,2836,7,8692,1,1,1,1,4
2019 12 02 13 00,0,1,3238,2,13860,0,2111,7,8753,1,4659,2,14477,0,2949,7,8753,1,1,1,1,4
2019 12 02 14 00,0,1,3138,2,13920,0,1702,7,8410,1,4473,2,14500,0,2394,7,8410,1,1,1,1,4
2019 12 02 15 00,0,1,3340,2,14006,0,1186,7,7976,1,4684,2,14589,0,1700,7,7976,1,1,1,1,4
2019 12 02 16 00,0,1,3771,2,13985,0,1868,7,8540,1,5346,2,14682,0,2639,7,8540,1,1,1,1,4
2019 12 02 17 00,0,1,3742,2,14078,0,2184,7,8733,1,5358,2,14828,0,3098,7,8733,1,1,1,1,4
2019 12 02 18 00,0,1,3545,2,14211,0,2032,7,8506,1,5101,2,14967,0,2925,7,8506,1,1,1,1,4
2019 12 02 19 00,0,1,3475,2,14345,0,1768,7,8213,1,4992,2,15109,0,2589,7,8213,1,1,1,1,4
2019 12 02 20 00,0,1,2830,2,14218,0,1548,7,8109,1,4074,2,14831,0,2244,7,8109,1,1,1,1,4
2019 12 02 21 00,0,1,2291,2,14062,0,1565,7,8204,1,3332,2,14557,0,2252,7,8204,1,1,1,1,4
2019 12 02 22 00,0,1,1950,2,13951,0,1810,7,8492,1,2874,2,14379,0,2564,7,8492,1,1,1,1,4
2019 12 02 23 00,0,1,1984,2,13983,0,1561,7,8287,1,2887,2,14399,0,2215,7,8287,1,1,1,1,4
2019 12 03 00 00,0,1,1648,2,13987,0,1495,7,8228,1,2427,2,14353,0,2137,7,8228,1,1,1,1,4
