,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 25 01 00,4,4,11325,5,13368,0,9078,7,14293,4,11325,5,13368,0,13164,7,14293,0,1,0,1,2
2020 01 25 02 00,4,4,9173,5,11553,0,10601,7,15518,4,9173,5,11553,0,15361,7,15518,0,1,0,1,2
2020 01 25 03 00,4,4,7380,3,9926,0,12179,7,16809,4,7380,5,10082,7,16809,0,17583,0,1,0,0,1
2020 01 25 04 00,4,4,7807,5,10781,0,13419,1,17003,4,7807,5,10781,30,17034,7,17808,0,1,0,0,1
2020 01 25 05 00,4,4,6670,3,7523,0,12885,7,17008,4,7084,5,10098,7,17008,30,17446,0,1,0,0,1
2020 01 25 06 00,4,3,3359,4,4874,0,13037,7,17128,4,5304,3,6398,7,17128,30,17477,1,1,0,0,2
2020 01 25 07 00,4,3,4804,4,7155,0,12464,7,15734,3,8092,4,8699,7,15800,0,18235,1,1,1,0,3
2020 01 25 08 00,40,3,9663,4,13480,0,14477,7,14814,3,14730,6,17965,7,15980,9,20602,0,0,0,1,1
2020 01 25 09 00,4,3,7261,4,11266,0,14637,7,15601,3,12004,4,15306,7,16627,30,20506,1,1,1,0,3
2020 01 25 10 00,4,3,6453,4,11344,0,10903,7,12679,3,10304,4,15050,7,13301,0,16492,1,1,1,0,3
2020 01 25 11 00,4,3,5226,4,6702,0,15826,1,17024,4,8578,3,9419,30,17049,7,18253,1,1,0,0,2
2020 01 25 12 00,4,4,3316,3,4466,1,15677,30,15683,4,3556,5,7785,30,15683,2,18477,0,0,0,0,0
2020 01 25 13 00,4,3,3929,4,4549,0,16336,1,17186,4,5133,3,7566,30,17202,7,19785,1,1,0,0,2
2020 01 25 14 00,4,3,3489,4,6081,0,12348,7,16177,3,6439,4,7081,7,16177,0,17748,1,1,1,0,3
2020 01 25 15 00,4,3,2802,4,6297,0,9906,7,14357,3,5168,4,7115,0,14229,7,14357,1,1,1,1,4
2020 01 25 16 00,4,3,2231,4,5457,0,9552,7,14551,3,4328,4,5725,0,13612,7,14551,1,1,1,1,4
2020 01 25 17 00,4,3,2583,4,6506,0,8136,7,12830,3,4741,4,7302,0,12027,7,12884,1,1,1,1,4
2020 01 25 18 00,4,3,5034,4,9664,0,9616,7,12391,3,8422,4,12382,7,12985,0,14768,1,1,1,0,3
2020 01 25 19 00,40,3,9586,6,13066,7,12051,0,13036,6,14065,3,15213,7,13629,13,17536,0,1,1,1,3
2020 01 25 20 00,40,6,10092,3,12752,7,10412,0,13733,6,11589,3,19628,7,12791,13,15672,1,1,1,1,4
2020 01 25 21 00,40,6,9466,3,13908,7,10220,0,13912,6,11271,8,20201,7,13038,13,15854,1,1,1,1,4
2020 01 25 22 00,40,6,12390,3,16009,7,13842,9,16983,6,15487,8,22040,7,18035,13,18766,1,1,1,1,4
2020 01 25 23 00,40,6,14132,3,15540,7,16078,9,19053,6,17278,8,22728,7,20631,20,21425,1,1,1,1,4
2020 01 26 00 00,40,3,13483,6,15945,7,17408,0,19012,6,18742,3,20498,7,21360,13,23059,0,1,1,1,3
2020 01 26 01 00,4,3,12755,6,16950,7,18427,0,19531,3,19451,6,19683,7,22411,20,24402,1,0,1,0,2
2020 01 26 02 00,40,6,15336,3,17622,7,18705,9,20234,6,19457,8,22518,20,23070,13,23582,1,1,1,0,3
2020 01 26 03 00,40,3,15927,6,15949,7,19195,9,21143,6,19463,8,22102,13,23549,20,23732,0,1,1,0,2
2020 01 26 04 00,4,3,16886,6,17842,7,21408,9,22006,6,21990,8,23086,20,24538,13,24717,1,0,0,0,1
2020 01 26 05 00,40,6,17911,3,18783,7,22321,9,22478,8,22269,6,22568,20,25126,27,25260,1,1,0,0,2
2020 01 26 06 00,40,6,18744,8,20212,9,24020,13,24025,17,22743,8,22940,27,26158,20,26796,1,0,0,0,1
2020 01 26 07 00,90,3,18764,17,21444,13,26475,9,26477,17,22638,16,24694,27,27922,20,29209,0,0,0,0,0
2020 01 26 08 00,4,3,14234,4,19199,7,20860,0,21867,3,21640,6,23181,20,25042,17,25727,1,0,1,0,2
2020 01 26 09 00,4,3,9571,6,13879,0,12358,7,12443,3,14875,6,15447,7,14414,13,18208,1,1,1,0,3
2020 01 26 10 00,4,3,5731,4,11020,0,9777,7,11393,3,9493,6,14132,7,11505,0,15332,1,1,1,0,3
2020 01 26 11 00,4,3,5408,4,11297,0,8273,7,10169,3,8803,6,13300,7,10173,0,13152,1,1,1,0,3
2020 01 26 12 00,4,3,2146,4,7354,0,5467,7,10594,3,3701,4,8278,0,8115,7,10594,1,1,1,1,4
2020 01 26 13 00,4,3,2021,4,7321,0,3779,7,9651,3,2993,4,7823,0,5472,7,9651,1,1,1,1,4
2020 01 26 14 00,4,3,7368,4,9911,0,2865,7,8944,3,8145,4,10355,0,4197,7,8944,1,1,1,1,4
2020 01 26 15 00,0,2,13512,1,15372,0,1786,7,8356,2,15837,4,18514,0,2674,7,8356,0,1,0,1,2
2020 01 26 16 00,0,1,12691,2,13308,0,1444,7,8141,2,15167,1,17530,0,2119,7,8141,1,1,0,1,3
2020 01 26 17 00,0,1,10584,2,13705,0,2301,7,8843,1,14721,2,15402,0,3385,7,8843,1,1,1,1,4
2020 01 26 18 00,0,1,5704,2,13471,0,2440,7,8935,1,8163,2,14461,0,3634,7,8935,1,1,1,1,4
2020 01 26 19 00,0,1,4612,2,13744,0,2959,7,9318,1,6734,2,14686,0,4475,7,9318,1,1,1,1,4
2020 01 26 20 00,0,1,8940,2,11181,0,4339,7,10425,2,12508,1,13151,0,6475,7,10425,1,1,0,1,3
2020 01 26 21 00,0,1,9598,2,11063,0,5307,7,11226,2,12546,1,14166,0,7811,7,11226,1,1,0,1,3
2020 01 26 22 00,0,1,7354,2,12945,0,6071,7,11924,1,10886,2,14402,0,8695,7,11924,1,1,1,1,4
2020 01 26 23 00,0,1,7680,2,12520,0,6333,7,12166,1,11400,2,13971,0,8995,7,12166,1,1,1,1,4
2020 01 27 00 00,0,1,6964,2,12637,0,6242,7,12126,1,10375,2,13975,0,8776,7,12126,1,1,1,1,4
