,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 30 01 00,6,2,2916,1,14004,0,2691,7,9182,2,3583,4,14284,0,3881,7,9182,1,1,1,1,4
2019 11 30 02 00,6,2,1285,4,13621,0,1593,7,8286,2,1710,4,13621,0,2333,7,8286,1,1,1,1,4
2019 11 30 03 00,6,2,457,4,13861,0,503,7,7406,2,615,4,13861,0,769,7,7406,1,1,1,1,4
2019 11 30 04 00,6,2,131,4,13911,0,224,7,7189,2,195,4,13911,0,346,7,7189,1,1,1,1,4
2019 11 30 05 00,6,2,3296,1,10840,0,96,7,7092,2,3321,12,15734,0,146,7,7092,1,1,1,1,4
2019 11 30 06 00,0,1,5148,2,8888,0,0,7,7018,1,7722,2,8888,0,0,7,7018,1,1,1,1,4
2019 11 30 07 00,6,2,296,1,13740,0,0,7,7018,2,296,13,14184,0,0,7,7018,1,1,1,1,4
2019 11 30 08 00,6,2,570,4,13846,0,0,7,7018,2,760,4,13846,0,0,7,7018,1,1,1,1,4
2019 11 30 09 00,6,2,2589,4,13173,0,0,7,7018,2,3452,4,13173,0,0,7,7018,1,1,1,1,4
2019 11 30 10 00,6,2,3537,4,12857,0,0,7,7018,2,4716,4,12857,0,0,7,7018,1,1,1,1,4
2019 11 30 11 00,6,2,8637,4,11157,0,0,7,7018,4,11157,5,11157,0,0,7,7018,1,1,0,1,3
2019 11 30 12 00,4,3,2794,4,7912,0,97,7,7091,3,2822,4,7912,0,153,7,7091,1,1,1,1,4
2019 11 30 13 00,4,3,186,4,6832,0,741,7,7597,3,372,4,6832,0,1113,7,7597,1,1,1,1,4
2019 11 30 14 00,4,3,567,4,6875,0,1017,7,7817,3,816,4,6875,0,1515,7,7817,1,1,1,1,4
2019 11 30 15 00,4,3,1373,4,7017,0,1448,7,8164,3,1717,4,7017,0,2136,7,8164,1,1,1,1,4
2019 11 30 16 00,4,3,500,4,6574,0,2065,7,8677,3,958,4,6574,0,2981,7,8677,1,1,1,1,4
2019 11 30 17 00,4,3,598,4,6432,0,2757,7,9251,3,1187,4,6432,0,3935,7,9251,1,1,1,1,4
