,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 24 01 00,4,3,6139,6,11466,0,5159,7,7034,3,9312,6,12364,7,7998,0,8590,1,1,1,0,3
2019 11 24 02 00,4,3,4448,4,12232,0,4372,7,7586,3,6787,6,12795,0,7046,7,8127,1,1,1,1,4
2019 11 24 03 00,4,3,3668,4,11171,0,3982,7,7618,3,5725,6,12642,0,6485,7,7852,1,1,1,1,4
2019 11 24 04 00,4,3,1623,4,7850,0,3640,7,9103,3,2755,4,8832,0,5413,7,9103,1,1,1,1,4
2019 11 24 05 00,4,3,5364,6,11486,0,6316,7,8235,3,8424,6,11668,7,8461,0,10132,1,1,1,0,3
2019 11 24 06 00,4,3,5726,6,10422,0,5773,7,7240,3,8885,6,10534,7,7478,0,9524,1,1,1,0,3
2019 11 24 07 00,4,3,4605,4,12150,0,3638,7,6919,3,6733,6,12330,0,6125,7,7068,1,1,1,1,4
2019 11 24 08 00,4,3,4121,4,10988,0,2588,7,6862,3,5672,6,13401,0,4458,7,6862,1,1,1,1,4
2019 11 24 09 00,4,3,3951,4,9734,0,2086,7,7469,3,4934,4,11104,0,3367,7,7469,1,1,1,1,4
2019 11 24 10 00,4,3,3182,4,8670,0,3469,7,8895,3,4301,4,9736,0,5174,7,8895,1,1,1,1,4
2019 11 24 11 00,4,3,2539,4,7782,0,4281,7,9821,3,3705,4,8566,0,6221,7,9821,1,1,1,1,4
2019 11 24 12 00,4,3,3779,4,8541,0,3010,7,8905,3,4643,4,9175,0,4421,7,8905,1,1,1,1,4
2019 11 24 13 00,4,3,6246,4,9810,0,2247,7,8359,3,6911,4,10370,0,3297,7,8359,1,1,1,1,4
2019 11 24 14 00,4,3,11086,4,12026,0,2241,7,8435,3,11717,4,12494,0,3269,7,8435,1,1,1,1,4
2019 11 24 15 00,4,3,11082,4,11822,0,2666,7,8932,3,11719,4,12144,0,3779,7,8932,1,1,1,1,4
2019 11 24 16 00,4,4,13399,3,13893,0,2612,7,8842,4,13763,5,14415,0,3734,7,8842,0,1,0,1,2
2019 11 24 17 00,4,4,15057,5,15696,0,2685,7,9006,4,15285,5,15924,0,3849,7,9006,0,1,0,1,2
2019 11 24 18 00,0,2,14197,1,14569,0,3064,7,9502,2,16575,4,18798,0,4323,7,9502,0,1,0,1,2
2019 11 24 19 00,0,1,4104,2,13826,0,2922,7,9394,1,5950,2,14645,0,4148,7,9394,1,1,1,1,4
2019 11 24 20 00,0,1,5348,2,12736,0,2883,7,9333,1,7810,2,13589,0,4165,7,9333,1,1,1,1,4
2019 11 24 21 00,0,1,5802,2,12412,0,2560,7,9061,1,8441,2,13260,0,3732,7,9061,1,1,1,1,4
2019 11 24 22 00,0,1,8784,2,9474,0,2749,7,9210,2,10348,1,12934,0,4014,7,9210,1,1,0,1,3
2019 11 24 23 00,6,2,3050,4,12810,0,2772,7,9208,2,4119,4,12810,0,4098,7,9208,1,1,1,1,4
