,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 19 01 00,6,2,6980,4,12172,0,235,7,7202,2,9191,4,12172,0,353,7,7202,1,1,1,1,4
2020 01 19 02 00,6,2,8610,4,12402,0,33,7,7043,2,11171,4,12402,0,51,7,7043,1,1,1,1,4
2020 01 19 03 00,4,3,7359,4,9596,0,0,7,7018,3,7359,4,9596,0,0,7,7018,1,1,1,1,4
2020 01 19 04 00,4,3,426,4,7160,0,0,7,7018,3,426,4,7160,0,0,7,7018,1,1,1,1,4
2020 01 19 05 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 06 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 07 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 08 00,4,3,15,4,7023,0,0,7,7018,3,15,4,7023,0,0,7,7018,1,1,1,1,4
2020 01 19 09 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 19 10 00,4,3,111,4,7055,0,0,7,7018,3,111,4,7055,0,0,7,7018,1,1,1,1,4
2020 01 19 11 00,4,3,3084,4,8403,0,0,7,7018,3,3084,4,8403,0,0,7,7018,1,1,1,1,4
2020 01 19 12 00,4,3,3057,4,8447,0,0,7,7018,3,3057,4,8447,0,0,7,7018,1,1,1,1,4
2020 01 19 13 00,4,3,852,4,7370,0,0,7,7018,3,852,4,7370,0,0,7,7018,1,1,1,1,4
2020 01 19 14 00,4,3,1290,4,7525,0,0,7,7018,3,1290,4,7525,0,0,7,7018,1,1,1,1,4
2020 01 19 15 00,4,3,11541,4,11792,0,0,7,7018,3,11541,4,11792,0,0,7,7018,1,1,1,1,4
2020 01 19 16 00,0,1,14206,2,14488,0,0,7,7018,2,16582,1,19215,0,0,7,7018,1,1,0,1,3
2020 01 19 17 00,0,1,4426,2,13418,0,0,7,7018,1,6095,2,13962,0,0,7,7018,1,1,1,1,4
2020 01 19 18 00,0,1,254,2,13992,0,0,7,7018,1,351,2,14022,0,0,7,7018,1,1,1,1,4
2020 01 19 19 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 19 20 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 19 21 00,0,1,48,2,13988,0,0,7,7018,1,72,2,13988,0,0,7,7018,1,1,1,1,4
2020 01 19 22 00,0,1,428,2,13608,0,0,7,7018,1,642,2,13608,0,0,7,7018,1,1,1,1,4
2020 01 19 23 00,0,1,1250,2,12786,0,0,7,7018,1,1875,2,12786,0,0,7,7018,1,1,1,1,4
2020 01 20 00 00,0,1,2602,2,11434,0,0,7,7018,1,3903,2,11434,0,0,7,7018,1,1,1,1,4
2020 01 20 01 00,0,1,6606,2,12491,0,0,7,7018,1,9186,2,13214,0,0,7,7018,1,1,1,1,4
2020 01 20 02 00,0,1,11216,2,12529,0,0,7,7018,2,13916,1,15437,0,0,7,7018,1,1,0,1,3
2020 01 20 03 00,6,2,10959,4,15503,0,0,7,7018,2,13332,4,15503,0,0,7,7018,1,1,1,1,4
2020 01 20 04 00,4,2,14980,4,14992,0,0,7,7018,4,14992,5,14992,0,0,7,7018,0,1,0,1,2
2020 01 20 05 00,4,3,6291,4,9161,0,0,7,7018,3,6291,4,9161,0,0,7,7018,1,1,1,1,4
2020 01 20 06 00,4,3,2508,4,7854,0,0,7,7018,3,2508,4,7854,0,0,7,7018,1,1,1,1,4
2020 01 20 07 00,4,3,72,4,7042,0,0,7,7018,3,72,4,7042,0,0,7,7018,1,1,1,1,4
2020 01 20 08 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 20 09 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 20 10 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 20 11 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 20 12 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 20 13 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 20 14 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 20 15 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 20 16 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 20 17 00,4,3,0,4,7018,0,0,7,7018,3,0,4,7018,0,0,7,7018,1,1,1,1,4
2020 01 20 18 00,4,3,224,4,7165,0,31,7,6987,3,255,4,7227,0,62,7,6987,1,1,1,1,4
2020 01 20 19 00,4,3,2676,4,10983,0,1402,7,5846,3,4014,6,11801,0,2712,7,5916,1,1,1,1,4
2020 01 20 20 00,4,3,5154,6,10847,0,3393,7,5730,3,7735,6,11485,0,5983,7,6369,1,1,1,1,4
2020 01 20 21 00,40,6,7588,3,9460,7,5386,0,7200,6,8720,3,14198,7,7280,13,10719,1,1,1,1,4
2020 01 20 22 00,40,6,7864,3,14279,7,8052,9,8647,6,10616,7,16849,13,10120,9,10556,1,1,1,0,3
2020 01 20 23 00,40,6,6510,7,12896,9,7809,13,7871,6,8939,7,13970,13,8921,9,9876,1,0,1,0,2
2020 01 21 00 00,40,6,5365,7,12036,7,6478,9,8854,6,7377,7,12597,13,10003,7,10029,1,1,1,0,3
