,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 23 02 00,0,1,21549,2,22888,0,4076,7,4820,12,23472,13,26613,7,5427,0,7410,1,1,0,0,2
2019 12 23 03 00,0,1,19423,2,21162,0,3271,7,5308,12,23213,13,25709,7,5807,0,5921,1,1,0,0,2
2019 12 23 04 00,0,1,18770,2,21411,0,3413,7,5125,12,23100,13,25773,7,5501,0,6294,1,1,0,0,2
2019 12 23 05 00,0,1,16705,2,20350,0,3793,7,5840,12,22174,1,23750,7,6617,0,6620,1,1,0,0,2
2019 12 23 06 00,0,1,15906,2,19907,0,2808,7,5641,1,22582,12,22781,0,5018,7,6136,1,1,1,1,4
2019 12 23 07 00,0,1,16002,2,20290,0,3316,7,5844,12,22615,1,22700,0,5827,7,6504,1,1,0,1,3
2019 12 23 08 00,0,1,12673,2,18365,0,3294,7,6475,1,17978,12,21323,0,5613,7,7255,1,1,1,1,4
2019 12 23 09 00,0,1,15206,2,18812,0,2256,7,5685,1,21576,12,22597,0,4125,7,6009,1,1,1,1,4
2019 12 23 10 00,0,1,13419,2,16956,0,1291,7,6045,1,18847,2,19945,0,2498,7,6057,1,1,1,1,4
2019 12 23 11 00,0,1,13951,2,16659,0,1048,7,6428,1,19323,2,19504,0,1952,7,6483,1,1,1,1,4
2019 12 23 12 00,0,1,10737,2,14230,0,1233,7,7462,1,14940,2,16050,0,1924,7,7462,1,1,1,1,4
2019 12 23 13 00,0,1,11598,2,14761,0,809,7,6926,1,16051,2,16793,0,1400,7,6960,1,1,1,1,4
2019 12 23 14 00,0,2,16688,1,16896,0,1068,7,7004,2,19812,4,21616,0,1808,7,7004,0,1,0,1,2
2019 12 23 15 00,0,2,15777,1,17159,0,1223,7,7437,2,18740,4,20180,0,1922,7,7437,0,1,0,1,2
2019 12 23 16 00,0,1,9802,2,14170,0,1534,7,8244,1,13483,2,15739,0,2232,7,8244,1,1,1,1,4
2019 12 23 17 00,0,1,8322,2,13931,0,1195,7,7963,1,11472,2,15227,0,1765,7,7963,1,1,1,1,4
2019 12 23 18 00,0,1,11128,2,14513,0,1259,7,8004,1,15213,2,16305,0,1885,7,8004,1,1,1,1,4
2019 12 23 19 00,0,2,15025,1,15324,0,1321,7,8058,2,17493,4,19189,0,1963,7,8058,0,1,0,1,2
2019 12 23 20 00,0,1,9884,2,13855,0,1575,7,8254,1,13661,2,15407,0,2349,7,8254,1,1,1,1,4
2019 12 23 21 00,0,1,6088,2,13546,0,968,7,7776,1,8470,2,14449,0,1450,7,7776,1,1,1,1,4
2019 12 23 22 00,0,1,9968,2,14000,0,405,7,7328,1,13596,2,15466,0,625,7,7328,1,1,1,1,4
2019 12 23 23 00,0,2,17317,4,18930,0,1055,7,6698,4,20204,5,20959,0,1928,7,6698,0,1,0,1,2
2019 12 24 00 00,4,4,15243,2,15353,0,823,7,7313,4,15623,5,15984,0,1355,7,7313,0,1,0,1,2
