,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 22 19 00,4,3,12671,4,16893,0,2301,7,5490,3,14624,6,18006,0,4258,7,5774,1,1,1,1,4
2020 01 22 20 00,4,3,10385,4,14659,0,1386,7,5690,3,11745,4,17373,0,2746,7,5712,1,1,1,1,4
2020 01 22 21 00,4,3,6460,6,12545,0,1949,7,5069,3,8409,6,12545,0,3898,7,5069,1,1,1,1,4
2020 01 22 22 00,4,3,7936,4,13173,0,1631,7,6232,3,9265,4,15589,0,2965,7,6464,1,1,1,1,4
2020 01 22 23 00,4,3,5955,4,12314,0,1359,7,5659,3,7314,6,14415,0,2718,7,5659,1,1,1,1,4
2020 01 23 00 00,4,3,2568,4,8483,0,487,7,6874,3,2915,4,9067,0,889,7,6874,1,1,1,1,4
2020 01 23 01 00,4,3,5544,4,8836,0,323,7,7264,3,5634,4,8836,0,503,7,7264,1,1,1,1,4
2020 01 23 02 00,4,3,7022,4,10072,0,1807,7,7650,3,7763,4,11000,0,2825,7,7650,1,1,1,1,4
2020 01 23 03 00,4,3,5664,4,8597,0,2415,7,8784,3,6242,4,8833,0,3453,7,8784,1,1,1,1,4
2020 01 23 04 00,4,3,1810,4,6920,0,2584,7,9128,3,2339,4,6920,0,3642,7,9128,1,1,1,1,4
2020 01 23 05 00,4,3,4207,4,7695,0,2753,7,9282,3,4751,4,7695,0,3841,7,9282,1,1,1,1,4
2020 01 23 06 00,4,3,2564,4,7090,0,2968,7,9459,3,3151,4,7090,0,4142,7,9459,1,1,1,1,4
2020 01 23 07 00,4,3,4348,4,8249,0,2912,7,9219,3,5005,4,8467,0,4117,7,9219,1,1,1,1,4
2020 01 23 08 00,4,3,1046,4,7443,0,2635,7,8656,3,1797,4,8029,0,3842,7,8660,1,1,1,1,4
2020 01 23 09 00,4,3,6612,4,13171,0,8738,7,12380,3,9763,4,16595,0,12482,7,14939,1,1,1,1,4
2020 01 23 10 00,4,3,16778,6,18961,7,20273,0,20400,17,21734,8,22985,20,22356,27,22719,1,0,0,0,1
2020 01 23 11 00,40,8,15014,6,15085,27,16444,10,16445,8,18396,17,19318,27,16444,21,18269,0,0,0,0,0
2020 01 23 12 00,40,8,12472,6,14583,10,18097,27,18100,8,15037,17,18708,27,18100,15,21304,0,0,0,0,0
2020 01 23 13 00,52,8,10196,17,15037,10,16027,27,16051,8,12890,17,15787,27,16051,15,18330,1,1,1,0,3
2020 01 23 14 00,40,8,11382,6,15869,10,17165,27,17178,8,14217,17,17334,27,17178,15,19848,0,0,0,0,0
2020 01 23 15 00,52,8,12428,6,15688,10,12406,27,12421,8,15580,17,16773,27,12421,15,14671,1,1,1,0,3
2020 01 23 16 00,40,6,12932,8,15650,9,15608,13,15617,6,17443,8,17871,13,17402,27,17545,1,0,1,0,2
2020 01 23 17 00,40,6,13686,8,17546,9,16575,13,16579,6,18935,14,20906,20,18467,27,18487,1,0,1,0,2
2020 01 23 18 00,40,6,14794,3,17879,7,17458,9,17537,6,19009,14,21839,20,19010,13,19555,1,1,1,0,3
2020 01 23 19 00,40,6,13471,3,16143,7,16057,9,17171,6,16536,14,23045,13,18690,20,19005,1,1,1,0,3
2020 01 23 20 00,40,6,13679,3,15640,7,15577,9,17321,6,16793,14,23074,13,18766,20,18849,1,1,1,0,3
2020 01 23 21 00,40,6,14073,3,16276,7,15156,9,16376,6,17965,14,23105,20,17853,13,18350,1,1,1,0,3
2020 01 23 22 00,40,6,11598,3,17355,7,11754,9,13665,6,15566,14,21142,20,15045,13,15617,1,1,1,0,3
2020 01 23 23 00,40,6,10025,3,15834,7,10706,9,13592,6,12830,8,22001,7,14582,13,14786,1,1,1,1,4
2020 01 24 00 00,40,6,12944,3,16485,7,13148,9,14630,6,16985,14,22427,20,16057,13,16599,1,1,1,0,3
