,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 04 06 00,40,3,20295,6,21424,0,4670,7,5733,6,22198,12,23341,7,6621,0,8144,0,0,1,1,2
2019 11 04 07 00,40,3,14930,6,16385,0,4666,7,5487,6,16817,3,18351,7,6147,0,8267,0,0,1,1,2
2019 11 04 08 00,40,3,10583,6,14109,0,4732,7,6028,3,13751,6,14161,7,6241,0,8393,0,0,0,1,1
2019 11 04 09 00,40,3,15292,4,17218,0,3690,7,6643,3,17614,4,20844,0,6521,7,6643,0,0,0,0,0
2019 11 04 10 00,0,1,11757,2,14482,0,1069,7,7617,1,16156,2,16408,0,1720,7,7617,1,1,1,1,4
2019 11 04 11 00,4,3,13764,4,16737,0,2331,7,6142,3,15513,4,19909,0,4125,7,6526,1,1,1,1,4
2019 11 04 12 00,4,3,8530,6,10318,0,3994,7,4743,6,10796,3,11907,7,5240,0,7371,1,1,0,0,2
2019 11 04 13 00,4,3,7435,6,11990,0,3030,7,5252,3,9978,6,12216,7,5500,0,5627,1,1,1,0,3
2019 11 04 14 00,4,3,6736,6,12142,0,2087,7,4931,3,8823,6,12142,0,4174,7,4931,1,1,1,1,4
2019 11 04 15 00,40,3,7882,6,9107,0,3740,7,4254,6,9377,3,11271,7,4537,0,7129,0,0,1,1,2
2019 11 04 16 00,40,6,9104,3,11996,7,5273,0,7179,6,10371,3,17139,7,6934,9,11940,1,1,1,1,4
2019 11 04 17 00,40,6,7906,3,15348,7,8543,9,9624,6,10830,7,21128,13,10939,9,11308,1,1,1,0,3
2019 11 04 18 00,40,6,6060,3,16640,7,5967,9,9471,6,8948,14,21196,7,9484,9,10915,1,1,1,1,4
2019 11 04 19 00,40,6,7376,3,17608,7,6244,9,9969,6,10552,14,21466,7,9816,9,11557,1,1,1,1,4
2019 11 04 20 00,40,6,4830,3,10837,7,2779,0,6072,6,5192,7,15339,7,3141,9,10767,1,1,1,1,4
2019 11 04 21 00,40,6,6780,3,15449,7,5484,9,10653,6,9494,7,20872,7,8201,9,12010,1,1,1,1,4
2019 11 04 22 00,40,6,4083,3,15014,7,5139,9,8473,6,5641,8,17754,7,8155,13,9244,1,1,1,1,4
2019 11 04 23 00,40,6,5221,8,15438,7,7046,9,8882,6,7823,8,17322,13,9911,9,10550,1,1,1,0,3
2019 11 05 00 00,40,6,5317,3,16165,7,6026,9,9066,6,7557,8,18763,7,9582,13,10085,1,1,1,1,4
