,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 11 10 01 00,40,6,8735,3,11459,7,6925,0,9735,6,10001,3,17391,7,8478,9,13335,1,1,1,1,4
2019 11 10 02 00,4,3,8152,6,12370,0,6853,7,7759,3,11958,6,13035,7,8696,0,11381,1,1,1,0,3
2019 11 10 03 00,4,3,3559,4,11236,0,2558,7,6630,3,5221,6,12448,0,4414,7,6947,1,1,1,1,4
2019 11 10 04 00,4,3,4367,4,12102,0,2334,7,6310,3,6065,6,13158,0,4070,7,6720,1,1,1,1,4
2019 11 10 05 00,4,3,4154,4,11368,0,1895,7,6423,3,5531,4,13812,0,3334,7,6693,1,1,1,1,4
2019 11 10 06 00,4,3,5130,4,10245,0,1315,7,6827,3,5978,4,11631,0,2287,7,6844,1,1,1,1,4
2019 11 10 07 00,4,3,10908,4,11735,0,1433,7,7283,3,11629,4,12721,0,2344,7,7302,1,1,1,1,4
2019 11 10 08 00,6,2,10183,4,12614,0,2807,7,9063,4,12860,2,13238,0,4092,7,9063,1,1,0,1,3
2019 11 10 09 00,6,2,8450,4,15526,0,2294,7,8095,2,10736,4,16392,0,3529,7,8118,1,1,1,1,4
2019 11 10 10 00,6,2,6248,4,14748,0,1529,7,7099,2,8457,4,16044,0,2540,7,7164,1,1,1,1,4
2019 11 10 11 00,6,2,6539,4,14519,0,1136,7,7245,2,8535,4,15281,0,1862,7,7277,1,1,1,1,4
2019 11 10 12 00,6,2,5926,4,14296,0,951,7,7292,2,7694,4,14848,0,1519,7,7318,1,1,1,1,4
2019 11 10 13 00,6,2,3047,4,13467,0,378,7,7160,2,4061,4,13643,0,604,7,7160,1,1,1,1,4
2019 11 10 14 00,0,2,9333,1,9490,0,117,7,7112,2,10028,1,13566,0,169,7,7112,0,1,0,1,2
2019 11 10 15 00,0,1,4850,2,10567,0,73,7,7075,1,7088,2,10772,0,109,7,7075,1,1,1,1,4
2019 11 10 16 00,0,1,1464,2,13684,0,229,7,7199,1,2068,2,13866,0,337,7,7199,1,1,1,1,4
2019 11 10 17 00,0,1,2600,2,14020,0,857,7,7685,1,3656,2,14483,0,1295,7,7685,1,1,1,1,4
2019 11 10 18 00,0,1,2530,2,14049,0,922,7,7741,1,3562,2,14510,0,1378,7,7741,1,1,1,1,4
2019 11 10 19 00,0,1,2632,2,13993,0,1019,7,7823,1,3717,2,14467,0,1505,7,7823,1,1,1,1,4
2019 11 10 20 00,0,1,2118,2,14006,0,937,7,7755,1,3009,2,14402,0,1393,7,7755,1,1,1,1,4
2019 11 10 21 00,0,1,2502,2,13910,0,977,7,7793,1,3545,2,14348,0,1437,7,7793,1,1,1,1,4
2019 11 10 22 00,0,1,2830,2,13835,0,1325,7,8071,1,4046,2,14343,0,1943,7,8071,1,1,1,1,4
2019 11 10 23 00,0,1,3351,2,14172,0,1495,7,8117,1,4766,2,14842,0,2212,7,8117,1,1,1,1,4
2019 11 11 00 00,0,1,3131,2,14057,0,1596,7,8220,1,4486,2,14682,0,2343,7,8220,1,1,1,1,4
2019 11 11 01 00,0,1,3771,2,14322,0,1575,7,8046,1,5384,2,15116,0,2364,7,8046,1,1,1,1,4
2019 11 11 02 00,0,1,7142,2,13998,0,1562,7,7681,1,10153,2,15320,0,2452,7,7690,1,1,1,1,4
2019 11 11 03 00,0,2,10164,1,11020,0,2294,7,8622,2,11469,1,15898,0,3402,7,8633,0,1,0,1,2
2019 11 11 04 00,6,2,3597,4,13469,0,2130,7,8709,2,4638,4,13469,0,3130,7,8709,1,1,1,1,4
2019 11 11 05 00,6,2,3901,4,12141,0,1887,7,8513,2,5350,4,12141,0,2779,7,8513,1,1,1,1,4
2019 11 11 06 00,6,2,4642,4,11858,0,2001,7,8603,2,6347,4,11858,0,2947,7,8603,1,1,1,1,4
2019 11 11 07 00,6,2,6213,4,11381,0,1759,7,8395,2,8430,4,11381,0,2635,7,8395,1,1,1,1,4
2019 11 11 08 00,4,4,10134,3,10160,0,756,7,7598,4,10134,5,10337,0,1162,7,7598,0,1,0,1,2
2019 11 11 09 00,4,3,7118,4,9332,0,164,7,7144,3,7162,4,9332,0,252,7,7144,1,1,1,1,4
2019 11 11 10 00,4,3,8729,4,10525,0,40,7,7048,3,8740,4,10525,0,62,7,7048,1,1,1,1,4
2019 11 11 11 00,4,4,15755,5,15763,0,26,7,7038,4,15755,5,15763,0,42,7,7038,0,1,0,1,2
2019 11 11 12 00,0,1,14296,2,15224,0,0,7,7018,2,17436,1,19232,0,0,7,7018,1,1,0,1,3
2019 11 11 13 00,0,1,13274,2,15154,0,0,7,7018,2,17210,1,17855,0,0,7,7018,1,1,0,1,3
2019 11 11 14 00,0,1,10388,2,14218,0,0,7,7018,1,14072,2,15728,0,0,7,7018,1,1,1,1,4
2019 11 11 15 00,0,1,7304,2,13844,0,0,7,7018,1,9940,2,14860,0,0,7,7018,1,1,1,1,4
2019 11 11 16 00,0,1,3460,2,13472,0,108,7,7099,1,4794,2,13899,0,170,7,7099,1,1,1,1,4
2019 11 11 17 00,0,2,16488,4,18911,0,520,7,6766,4,19653,2,19855,0,959,7,6766,0,1,0,1,2
2019 11 11 18 00,4,3,11160,4,14012,0,1143,7,6310,3,12115,4,15816,0,2151,7,6310,1,1,1,1,4
2019 11 11 19 00,4,3,13202,4,14220,0,2162,7,7433,3,14252,4,15688,0,3528,7,7457,1,1,1,1,4
2019 11 11 20 00,4,4,18012,2,18672,0,1805,7,6599,4,20076,3,20209,0,3208,7,6613,0,1,0,1,2
2019 11 11 21 00,0,1,16331,2,18294,0,1765,7,5820,2,22089,12,22846,0,3348,7,5920,1,1,0,1,3
2019 11 11 22 00,0,1,8974,2,16350,0,1906,7,6805,1,12784,2,18600,0,3283,7,6933,1,1,1,1,4
2019 11 11 23 00,0,1,8115,2,16311,0,1505,7,6802,1,11476,2,18314,0,2596,7,6841,1,1,1,1,4
2019 11 12 00 00,0,1,9171,2,16487,0,1845,7,7073,1,12925,2,18695,0,3056,7,7109,1,1,1,1,4
