,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 05 01 00,0,1,3442,2,12797,0,1582,7,8299,1,5042,2,13257,0,2260,7,8299,1,1,1,1,4
2020 01 05 02 00,0,1,1188,2,13941,0,1068,7,7873,1,1763,2,14200,0,1548,7,7873,1,1,1,1,4
2020 01 05 03 00,0,1,694,2,13999,0,618,7,7504,1,1034,2,14158,0,922,7,7504,1,1,1,1,4
2020 01 05 04 00,0,1,416,2,13970,0,266,7,7234,1,606,2,14044,0,378,7,7234,1,1,1,1,4
2020 01 05 05 00,0,1,658,2,13984,0,473,7,7398,1,961,2,14116,0,685,7,7398,1,1,1,1,4
2020 01 05 06 00,0,1,820,2,13976,0,630,7,7523,1,1202,2,14145,0,912,7,7523,1,1,1,1,4
2020 01 05 07 00,0,1,758,2,13965,0,609,7,7507,1,1116,2,14121,0,879,7,7507,1,1,1,1,4
2020 01 05 08 00,0,1,592,2,14008,0,564,7,7469,1,880,2,14143,0,818,7,7469,1,1,1,1,4
2020 01 05 09 00,0,1,402,2,14027,0,391,7,7327,1,600,2,14123,0,577,7,7327,1,1,1,1,4
2020 01 05 10 00,0,1,94,2,14010,0,82,7,7085,1,141,2,14027,0,116,7,7085,1,1,1,1,4
2020 01 05 11 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 12 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 13 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 14 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 15 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 16 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 17 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 18 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 19 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 20 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
2020 01 05 21 00,0,1,0,2,14036,0,0,7,7018,1,0,2,14036,0,0,7,7018,1,1,1,1,4
