,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 04 04 00,0,1,6128,2,9021,0,0,7,7018,1,9033,2,9180,0,0,7,7018,1,1,1,1,4
2019 12 04 05 00,6,2,5273,1,8966,0,0,7,7018,2,5302,1,13420,0,0,7,7018,1,1,1,1,4
2019 12 04 06 00,6,2,1360,1,13782,0,0,7,7018,2,1518,4,14764,0,0,7,7018,1,1,1,1,4
2019 12 04 07 00,6,2,2607,4,13167,0,0,7,7018,2,3476,4,13167,0,0,7,7018,1,1,1,1,4
2019 12 04 08 00,6,2,10314,4,10598,0,0,7,7018,4,10598,5,10598,0,0,7,7018,1,1,0,1,3
2019 12 04 09 00,4,3,3879,4,8311,0,0,7,7018,3,3879,4,8311,0,0,7,7018,1,1,1,1,4
2019 12 04 10 00,4,3,2877,4,7977,0,0,7,7018,3,2877,4,7977,0,0,7,7018,1,1,1,1,4
2019 12 04 11 00,6,2,8763,4,11115,0,0,7,7018,4,11115,5,11115,0,0,7,7018,1,1,0,1,3
2019 12 04 12 00,6,2,5055,4,12351,0,0,7,7018,2,6740,4,12351,0,0,7,7018,1,1,1,1,4
2019 12 04 13 00,6,2,3958,4,12978,0,0,7,7018,2,5212,4,12978,0,0,7,7018,1,1,1,1,4
2019 12 04 14 00,4,3,10080,4,10378,0,0,7,7018,3,10080,4,10378,0,0,7,7018,1,1,1,1,4
2019 12 04 15 00,4,3,2187,4,7747,0,0,7,7018,3,2187,4,7747,0,0,7,7018,1,1,1,1,4
2019 12 04 16 00,4,3,3422,4,8161,0,1,7,7017,3,3423,4,8163,0,2,7,7017,1,1,1,1,4
2019 12 04 17 00,4,3,6630,4,9228,0,0,7,7018,3,6630,4,9228,0,0,7,7018,1,1,1,1,4
2019 12 04 18 00,6,2,10182,4,10642,0,0,7,7018,4,10642,5,10642,0,0,7,7018,1,1,0,1,3
2019 12 04 19 00,4,3,9627,4,10227,0,0,7,7018,3,9627,4,10227,0,0,7,7018,1,1,1,1,4
2019 12 04 20 00,4,3,5658,4,8904,0,0,7,7018,3,5658,4,8904,0,0,7,7018,1,1,1,1,4
2019 12 04 21 00,4,3,192,4,7082,0,0,7,7018,3,192,4,7082,0,0,7,7018,1,1,1,1,4
2019 12 04 22 00,4,3,2043,4,7699,0,0,7,7018,3,2043,4,7699,0,0,7,7018,1,1,1,1,4
2019 12 04 23 00,4,3,1674,4,7576,0,0,7,7018,3,1674,4,7576,0,0,7,7018,1,1,1,1,4
2019 12 05 00 00,4,3,10170,4,10408,0,0,7,7018,3,10170,4,10408,0,0,7,7018,1,1,1,1,4
