,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2019 12 26 01 00,6,2,10153,4,14409,0,1507,7,8253,2,12598,4,14409,0,2115,7,8253,1,1,1,1,4
2019 12 26 02 00,6,2,5118,4,14582,0,934,7,7781,2,6261,4,14582,0,1316,7,7781,1,1,1,1,4
2019 12 26 03 00,6,2,4183,4,13255,0,386,7,7331,2,5424,4,13255,0,550,7,7331,1,1,1,1,4
2019 12 26 04 00,6,2,5786,4,12246,0,135,7,7128,2,7680,4,12246,0,191,7,7128,1,1,1,1,4
2019 12 26 05 00,4,3,7482,4,9472,0,122,7,7114,3,7512,4,9472,0,182,7,7114,1,1,1,1,4
2019 12 26 06 00,4,3,2589,4,7849,0,87,7,7084,3,2613,4,7849,0,135,7,7084,1,1,1,1,4
2019 12 26 07 00,4,3,1239,4,7416,0,70,7,7072,3,1257,4,7416,0,106,7,7072,1,1,1,1,4
2019 12 26 08 00,4,3,1350,4,7468,0,0,7,7018,3,1350,4,7468,0,0,7,7018,1,1,1,1,4
2019 12 26 09 00,4,3,1858,4,7519,0,442,7,7365,3,1967,4,7519,0,660,7,7365,1,1,1,1,4
2019 12 26 10 00,4,3,3618,4,7890,0,2204,7,8829,3,4056,4,7890,0,3080,7,8829,1,1,1,1,4
2019 12 26 11 00,4,3,3074,4,7585,0,2817,7,9293,3,3643,4,7639,0,3928,7,9293,1,1,1,1,4
2019 12 26 12 00,4,3,10340,4,10957,0,3489,7,9521,3,11215,4,11329,0,5053,7,9521,1,1,1,1,4
2019 12 26 13 00,0,2,11497,4,16222,0,4205,7,10156,2,14041,4,16568,0,5986,7,10156,0,1,0,1,2
2019 12 26 14 00,0,1,8323,2,13180,0,4211,7,10443,1,11911,2,14614,0,5890,7,10443,1,1,1,1,4
2019 12 26 15 00,0,1,10795,2,12255,0,2529,7,9012,2,13784,1,15233,0,3590,7,9012,1,1,0,1,3
2019 12 26 16 00,0,1,9851,2,12093,0,1902,7,8388,2,13443,1,13956,0,2775,7,8388,1,1,0,1,3
2019 12 26 17 00,0,1,7915,2,14551,0,1099,7,7639,1,10926,2,15931,0,1684,7,7639,1,1,1,1,4
2019 12 26 18 00,0,1,6956,2,12618,0,1343,7,8071,1,9824,2,13543,0,1941,7,8071,1,1,1,1,4
2019 12 26 19 00,0,1,5476,2,13853,0,1602,7,8319,1,7651,2,14754,0,2278,7,8319,1,1,1,1,4
2019 12 26 20 00,0,1,6504,2,12392,0,1334,7,8088,1,9232,2,13214,0,1930,7,8088,1,1,1,1,4
2019 12 26 21 00,6,2,7369,4,14261,0,1390,7,8134,2,9155,4,14261,0,2008,7,8134,1,1,1,1,4
2019 12 26 22 00,6,2,5517,4,12013,0,1818,7,8487,2,7402,4,12013,0,2602,7,8487,1,1,1,1,4
2019 12 26 23 00,6,2,4446,4,13238,0,1677,7,8371,2,5757,4,13238,0,2407,7,8371,1,1,1,1,4
2019 12 27 00 00,6,2,7631,4,12935,0,1196,7,7968,2,9814,4,12935,0,1756,7,7968,1,1,1,1,4
2019 12 27 01 00,6,2,5671,4,13001,0,1733,7,8327,2,7405,4,13093,0,2529,7,8327,1,1,1,1,4
2019 12 27 02 00,4,3,9052,4,9567,0,2213,7,8728,3,9549,4,9673,0,3154,7,8728,1,1,1,1,4
2019 12 27 03 00,4,3,7148,4,8830,0,2009,7,8646,3,7576,4,8830,0,2865,7,8646,1,1,1,1,4
2019 12 27 04 00,4,3,8534,4,9380,0,1676,7,8372,3,8896,4,9380,0,2400,7,8372,1,1,1,1,4
2019 12 27 05 00,6,2,9378,4,10482,0,1440,7,8174,4,10482,5,10803,0,2082,7,8174,1,1,0,1,3
2019 12 27 06 00,6,2,5671,4,11731,0,1395,7,8138,2,7665,4,11731,0,2017,7,8138,1,1,1,1,4
2019 12 27 07 00,6,2,7208,4,11288,0,1135,7,7924,2,9697,4,11288,0,1653,7,7924,1,1,1,1,4
2019 12 27 08 00,6,2,9384,4,10576,0,1174,7,7952,4,10576,5,10849,0,1720,7,7952,1,1,0,1,3
2019 12 27 09 00,4,4,10281,3,10349,0,1239,7,8002,4,10281,5,10571,0,1819,7,8002,0,1,0,1,2
2019 12 27 10 00,4,3,6931,4,9051,0,1159,7,7941,3,7199,4,9051,0,1695,7,7941,1,1,1,1,4
2019 12 27 11 00,4,3,6241,4,8951,0,1346,7,8086,3,6557,4,8951,0,1978,7,8086,1,1,1,1,4
2019 12 27 12 00,4,4,14374,5,14803,0,1803,7,8444,4,14374,5,14803,0,2661,7,8444,0,1,0,1,2
2019 12 27 13 00,0,1,13266,2,14469,0,2679,7,9154,2,16690,1,18294,0,3911,7,9154,1,1,0,1,3
2019 12 27 14 00,0,1,11398,2,14553,0,3481,7,9821,1,15832,2,16583,0,5011,7,9821,1,1,1,1,4
2019 12 27 15 00,0,1,10358,2,14233,0,4057,7,10310,1,14520,2,16109,0,5775,7,10310,1,1,1,1,4
2019 12 27 16 00,0,1,11564,2,14310,0,5082,7,11194,1,16232,2,16434,0,7102,7,11194,1,1,1,1,4
2019 12 27 17 00,0,1,11964,2,14420,0,5858,7,11838,2,16679,1,16842,0,8168,7,11838,1,1,0,1,3
2019 12 27 18 00,0,1,10688,2,14319,0,5997,7,11949,1,15139,2,16391,0,8339,7,11949,1,1,1,1,4
2019 12 27 19 00,0,1,8990,2,14099,0,5769,7,11760,1,12840,2,15877,0,8011,7,11760,1,1,1,1,4
2019 12 27 20 00,0,2,10717,1,13008,0,5372,7,11411,2,12557,4,17575,0,7456,7,11411,0,1,0,1,2
2019 12 27 21 00,6,2,7795,4,15201,0,4742,7,10881,2,9485,4,15253,0,6606,7,10881,1,1,1,1,4
2019 12 27 22 00,6,2,5832,4,14254,0,3702,7,10017,2,7253,4,14282,0,5226,7,10017,1,1,1,1,4
2019 12 27 23 00,6,2,4416,4,13204,0,2765,7,9242,2,5743,4,13228,0,3939,7,9242,1,1,1,1,4
2019 12 28 00 00,6,2,4300,4,13094,0,2690,7,9159,2,5623,4,13114,0,3898,7,9159,1,1,1,1,4
