,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 10 03 00,40,6,5082,3,10453,7,3515,0,6248,6,5480,7,14883,7,4376,13,10767,1,1,1,1,4
2020 01 10 04 00,40,6,4503,3,9976,7,2863,0,5636,6,4603,7,14307,7,3360,9,10264,1,1,1,1,4
2020 01 10 05 00,40,6,5566,3,8542,7,2857,0,4376,6,5568,3,12824,7,2888,0,8680,1,1,1,1,4
2020 01 10 06 00,4,3,5877,6,8924,0,3968,7,5139,6,8924,3,8943,7,5140,0,7289,1,1,0,0,2
2020 01 10 07 00,4,3,3420,4,10885,0,3411,7,7276,3,5246,6,12371,0,5643,7,7324,1,1,1,1,4
2020 01 10 08 00,4,3,5459,4,10640,0,3514,7,8158,3,6944,4,12538,0,5534,7,8188,1,1,1,1,4
2020 01 10 09 00,4,3,8439,4,10837,0,3824,7,9300,3,9605,4,11745,0,5702,7,9300,1,1,1,1,4
2020 01 10 10 00,4,4,14586,5,15650,0,3861,7,9578,4,15224,5,16288,0,5670,7,9578,0,1,0,1,2
2020 01 10 11 00,0,2,17034,4,17754,0,3480,7,9014,4,18698,5,19775,0,5183,7,9058,0,1,0,1,2
2020 01 10 12 00,0,2,16512,1,16660,0,3092,7,8476,2,19804,4,21468,0,4738,7,8504,0,1,0,1,2
2020 01 10 13 00,0,1,9490,2,14888,0,2191,7,7970,1,13374,2,16785,0,3408,7,8008,1,1,1,1,4
2020 01 10 14 00,0,1,5042,2,14290,0,1372,7,7813,1,7120,2,15261,0,2096,7,7813,1,1,1,1,4
2020 01 10 15 00,0,1,4618,2,14346,0,785,7,7543,1,6372,2,15155,0,1185,7,7543,1,1,1,1,4
2020 01 10 16 00,0,1,5298,2,14599,0,1029,7,7541,1,7378,2,15617,0,1599,7,7541,1,1,1,1,4
2020 01 10 17 00,0,1,4520,2,14348,0,1317,7,7761,1,6398,2,15248,0,2009,7,7761,1,1,1,1,4
2020 01 10 18 00,0,1,5405,2,14438,0,1591,7,7990,1,7615,2,15499,0,2386,7,7990,1,1,1,1,4
2020 01 10 19 00,0,1,6378,2,14569,0,1605,7,7883,1,8970,2,15819,0,2431,7,7883,1,1,1,1,4
2020 01 10 20 00,0,1,6332,2,14471,0,1977,7,8270,1,8925,2,15710,0,2923,7,8275,1,1,1,1,4
2020 01 10 21 00,0,1,8394,2,14920,0,2266,7,8390,1,11749,2,16576,0,3382,7,8391,1,1,1,1,4
2020 01 10 22 00,0,1,8623,2,14956,0,2525,7,8559,1,12106,2,16686,0,3778,7,8559,1,1,1,1,4
2020 01 10 23 00,0,1,6634,2,14313,0,3392,7,9560,1,9468,2,15664,0,4896,7,9560,1,1,1,1,4
2020 01 11 00 00,0,1,5646,2,14026,0,3297,7,9641,1,8085,2,15143,0,4699,7,9641,1,1,1,1,4
